North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",21y 159d,27 (14-1-12 53.70%),34 (1.26),←,
11,"Firrito, Michael",24y 214d,96 (49-1-46 51.56%),13 (0.14),←,
38,"Gibson, Josh",24y 107d,34 (16-0-18 47.06%),,←,
6,"Grant, Shannon",31y 70d,293 (163-3-127 56.14%),349 (1.19),235 (131-2-102 56.17%),311 (1.32)
31,"Hale, David",24y 37d,92 (40-1-51 44.02%),56 (0.61),←,
26,"Hansen, Lachlan",19y 316d,5 (2-0-3 40.00%),,←,
39,"Harding, Leigh",27y 63d,102 (49-2-51 49.02%),130 (1.27),←,
4,"Harris, Daniel",26y 49d,130 (64-2-64 50.00%),40 (0.31),←,
29,"Harvey, Brent",30y 45d,255 (141-2-112 55.69%),296 (1.16),←,
21,"Jones, Corey",27y 123d,138 (66-1-71 48.19%),186 (1.35),←,
40,"Obst, Alan",21y 40d,3 (2-0-1 66.67%),,←,
20,"Petrie, Drew",25y 257d,145 (70-2-73 48.97%),122 (0.84),←,
5,"Power, Sam",24y 362d,97 (33-3-61 35.57%),17 (0.18),13 (5-1-7 42.31%),1 (0.08)
30,"Pratt, Daniel",25y 99d,75 (38-0-37 50.67%),5 (0.07),72 (37-0-35 51.39%),4 (0.06)
3,"Rawlings, Brady",27y 18d,172 (88-1-83 51.45%),56 (0.33),←,
28,"Riggio, Matt",20y 106d,9 (3-0-6 33.33%),,←,
7,"Simpson, Adam",32y 133d,281 (162-2-117 58.01%),77 (0.27),←,
12,"Thomas, Lindsay",20y 121d,26 (12-1-13 48.08%),30 (1.15),←,
23,"Thompson, Nathan",30y 135d,176 (81-2-93 46.59%),323 (1.84),57 (26-1-30 46.49%),131 (2.30)
14,"Urquhart, Gavin",20y 41d,5 (1-0-4 20.00%),,←,
36,"Watt, Shannon",27y 215d,143 (73-2-68 51.75%),9 (0.06),←,
8,"Wells, Daniel",23y 146d,114 (56-2-56 50.00%),64 (0.56),←,
Totals,Totals,25y 80d,2418 (1223-28-1167 50.58%),1807 (0.75),,
C,"Laidley, Dani",41y 93d,128 (62-2-64 49.22%),,←,
