Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",29y 53d,167 (84-0-83 50.30%),53 (0.32),←,
44,"Caven, Peter",28y 133d,123 (58-0-65 47.15%),53 (0.43),66 (37-0-29 56.06%),32 (0.48)
14,"Connell, Matthew",26y 54d,76 (35-0-41 46.05%),23 (0.30),73 (33-0-40 45.21%),23 (0.32)
33,"Eccles, Andrew",19y 117d,18 (12-0-6 66.67%),13 (0.72),←,
9,"Edwards, Tyson",22y 51d,61 (33-0-28 54.10%),25 (0.41),←,
13,"Ellen, Shane",25y 268d,55 (26-0-29 47.27%),15 (0.27),44 (21-0-23 47.73%),14 (0.32)
36,"Goodwin, Simon",21y 274d,31 (23-0-8 74.19%),12 (0.39),←,
34,"Hart, Ben",24y 79d,159 (81-1-77 51.26%),31 (0.19),←,
11,"James, Brett",25y 285d,82 (43-1-38 53.05%),44 (0.54),40 (26-0-14 65.00%),18 (0.45)
3,"Jarman, Darren",31y 241d,175 (104-0-71 59.43%),252 (1.44),66 (39-0-27 59.09%),130 (1.97)
28,"Johnson, Kane",20y 195d,37 (21-0-16 56.76%),9 (0.24),←,
5,"Koster, Kym",25y 237d,97 (58-1-38 60.31%),36 (0.37),59 (38-0-21 64.41%),23 (0.39)
31,"Marsh, Ben",22y 79d,9 (6-0-3 66.67%),4 (0.44),←,
23,"McLeod, Andrew",22y 53d,79 (43-0-36 54.43%),77 (0.97),←,
15,"Pittman, David",29y 215d,116 (58-1-57 50.43%),28 (0.24),←,
52,"Rehn, Shaun",27y 40d,118 (67-1-50 57.20%),41 (0.35),←,
32,"Ricciuto, Mark",23y 110d,128 (62-1-65 48.83%),83 (0.65),←,
10,"Robran, Matthew",27y 191d,85 (50-0-35 58.82%),83 (0.98),78 (46-0-32 58.97%),78 (1.00)
7,"Smart, Nigel",29y 128d,166 (83-1-82 50.30%),85 (0.51),←,
19,"Stevens, Mark",22y 336d,41 (29-0-12 70.73%),28 (0.68),20 (13-0-7 65.00%),8 (0.40)
29,"Thiessen, James",24y 228d,31 (15-0-16 48.39%),11 (0.35),24 (15-0-9 62.50%),8 (0.33)
30,"Vardy, Peter",22y 243d,49 (28-0-21 57.14%),77 (1.57),←,
Totals,Totals,25y 31d,1903 (1019-7-877 53.55%),1083 (0.57),,
C,"Blight, Malcolm",48y 222d,213 (128-0-85 60.09%),,52 (33-0-19 63.46%),
