Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",11,6,16,27,,,,1.0,1.0,6.0,2.0,3.0,,1.0,,13.0,13.0,2.0,,5.0,2.0,,76.0
18,"Betts, Eddie",9,3,1,10,3,,,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,6.0,,1.0,,,,83.0
16,"Brown, Luke",7,3,8,15,1,,,4.0,2.0,1.0,1.0,1.0,1.0,,,7.0,8.0,1.0,1.0,2.0,,,85.0
23,"Cameron, Charlie",8,1,4,12,1,,,5.0,1.0,3.0,1.0,5.0,,2.0,,3.0,10.0,,,,,,78.0
25,"Cheney, Kyle",7,5,8,15,,,,,6.0,,,2.0,,2.0,,3.0,12.0,,,2.0,,,82.0
44,"Crouch, Matt",8,3,17,25,,,,4.0,3.0,1.0,5.0,1.0,,1.0,,11.0,14.0,,,2.0,,,71.0
26,"Douglas, Richard",9,2,12,21,,,,7.0,1.0,4.0,7.0,5.0,3.0,2.0,,13.0,12.0,,,2.0,,1.0,78.0
15,"Hartigan, Kyle",4,3,5,9,,,,1.0,2.0,,,1.0,1.0,1.0,,4.0,5.0,1.0,,5.0,,,87.0
24,"Jacobs, Sam",6,3,11,17,,1.0,40.0,1.0,2.0,3.0,3.0,2.0,2.0,,,6.0,11.0,1.0,1.0,1.0,,,87.0
4,"Jenkins, Josh",6,4,1,7,2,,1.0,4.0,,1.0,,1.0,1.0,,,4.0,4.0,1.0,2.0,1.0,,,88.0
29,"Laird, Rory",12,4,9,21,,,,6.0,5.0,2.0,1.0,4.0,2.0,1.0,,9.0,13.0,,,,,,84.0
6,"Lever, Jake",11,5,6,17,,,,1.0,3.0,1.0,,2.0,,,,5.0,12.0,1.0,1.0,3.0,,1.0,85.0
27,"Lynch, Tom",11,5,10,21,2,1.0,,,,6.0,1.0,1.0,1.0,,,5.0,17.0,,1.0,1.0,,1.0,89.0
31,"Lyons, Jarryd",6,1,12,18,2,,1.0,4.0,,,1.0,2.0,,1.0,,11.0,7.0,,1.0,,,,67.0
14,"Mackay, David",10,2,13,23,,,,10.0,1.0,1.0,2.0,2.0,,1.0,,6.0,16.0,,,1.0,,1.0,79.0
41,"McGovern, Mitch",6,3,6,12,2,,,3.0,1.0,2.0,,1.0,2.0,1.0,,5.0,7.0,2.0,2.0,2.0,,2.0,71.0
11,"Seedsman, Paul",11,3,12,23,1,1.0,,6.0,3.0,4.0,3.0,3.0,,1.0,,6.0,17.0,,,1.0,1.0,,72.0
9,"Sloane, Rory",8,3,18,26,1,,,7.0,1.0,3.0,4.0,4.0,2.0,3.0,,16.0,10.0,1.0,,5.0,,1.0,81.0
33,"Smith, Brodie",13,,15,28,,1.0,,4.0,1.0,6.0,,3.0,1.0,2.0,,4.0,23.0,,,,2.0,2.0,81.0
12,"Talia, Daniel",7,3,8,15,,,,1.0,3.0,,,1.0,,,,8.0,8.0,1.0,,10.0,,,99.0
5,"Thompson, Scott",13,6,20,33,,,1.0,7.0,,2.0,6.0,5.0,3.0,1.0,2.0,12.0,20.0,,,,,1.0,90.0
13,"Walker, Taylor",7,3,3,10,2,2.0,,,,1.0,,2.0,,2.0,,6.0,5.0,1.0,2.0,1.0,,3.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,71,215,405,17,7.0,43.0,77.0,37.0,48.0,38.0,52.0,19.0,23.0,2.0,160.0,250.0,12.0,12.0,44.0,5.0,13.0,
Opposition,Opposition,187,63,166,353,17,10.0,45.0,97.0,27.0,60.0,47.0,41.0,23.0,19.0,4.0,142.0,214.0,12.0,9.0,58.0,7.0,8.0,
