Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Adkins, Damien",11,7,3,14,,1.0,,3.0,2.0,4.0,1.0,2.0,,,,4.0,11.0,1.0,,,2.0,,
49,"Betheras, Rupert",8,4,7,15,1,,,,1.0,1.0,,,,,,6.0,9.0,,,2.0,1.0,,
26,"Brown, Gavin",5,4,3,8,2,,,2.0,,1.0,,,1.0,1.0,,4.0,4.0,1.0,2.0,2.0,1.0,,
5,"Buckley, Nathan",25,8,6,31,4,,1.0,3.0,2.0,7.0,5.0,4.0,1.0,,,15.0,19.0,4.0,3.0,2.0,1.0,,
17,"Burns, Scott",10,6,4,14,,,,,5.0,1.0,1.0,1.0,2.0,2.0,,7.0,6.0,2.0,,2.0,,,
19,"Davis, Nick",,,1,1,,,1.0,1.0,,,,,,,,,1.0,,,3.0,,,
25,"Fraser, Josh",10,3,10,20,,,10.0,4.0,,5.0,7.0,2.0,3.0,,,11.0,9.0,,,7.0,,,
9,"Freeborn, Glenn",8,3,6,14,,,,,4.0,2.0,1.0,2.0,1.0,,,3.0,10.0,,,4.0,3.0,,
30,"Kinnear, Ben",1,1,4,5,,,,3.0,2.0,,,,,,,3.0,2.0,,,4.0,,,
18,"Licuria, Paul",20,7,7,27,,,,1.0,10.0,1.0,1.0,3.0,,,,8.0,19.0,,,,1.0,,
24,"Lockyer, Tarkyn",12,4,3,15,1,,,,6.0,2.0,,2.0,,1.0,,8.0,6.0,3.0,2.0,,1.0,,
12,"McKee, Steven",7,6,9,16,,,5.0,,1.0,2.0,,1.0,,1.0,,8.0,8.0,3.0,,3.0,,,
11,"OBree, Shane",22,2,10,32,,,,4.0,4.0,9.0,8.0,1.0,2.0,1.0,,20.0,11.0,,,1.0,,,
2,"Orchard, Mark",4,3,4,8,,,,1.0,1.0,,,,,1.0,,3.0,5.0,,,2.0,1.0,,
3,"Richardson, Mark",5,4,1,6,,,,,4.0,,,3.0,,2.0,,5.0,1.0,3.0,,3.0,1.0,,
36,"Rocca, Saverio",8,7,3,11,1,2.0,2.0,2.0,,7.0,1.0,,1.0,1.0,,8.0,3.0,4.0,2.0,1.0,,,
20,"Tarrant, Chris",8,5,,8,2,,,1.0,,4.0,,,1.0,,,3.0,5.0,1.0,1.0,1.0,,,
21,"Tuckey, Brent",4,4,,4,,,2.0,,,3.0,,,,,,,4.0,,,2.0,,,
27,"Ukovic, Andrew",6,2,,6,2,,,1.0,,1.0,,,,,,1.0,5.0,,,,,,
16,"Wasley, James",4,1,3,7,,,,3.0,3.0,,,1.0,1.0,,,4.0,4.0,,,1.0,,,
14,"Watson, Shane",13,7,3,16,,4.0,1.0,,1.0,4.0,1.0,1.0,,,,4.0,11.0,,1.0,3.0,,,
10,"Williams, Paul",13,3,4,17,2,1.0,,3.0,,7.0,4.0,2.0,1.0,2.0,,7.0,11.0,,,2.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,91,91,295,15,10.0,22.0,32.0,46.0,61.0,30.0,25.0,14.0,12.0,,132.0,164.0,22.0,11.0,45.0,14.0,,
Opposition,Opposition,230,98,134,364,21,14.0,37.0,36.0,42.0,68.0,50.0,41.0,12.0,14.0,6.0,155.0,206.0,13.0,13.0,41.0,22.0,,
