Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",25y 176d,53 (27-0-26 50.94%),2 (0.04),←,
18,"Cameron, Jeremy",26y 12d,134 (57-3-74 43.66%),344 (2.57),←,
3,"Coniglio, Stephen",25y 119d,122 (57-1-64 47.13%),66 (0.54),←,
16,"Daniels, Brent",20y 35d,11 (8-0-3 72.73%),6 (0.55),←,
1,"Davis, Phil",28y 226d,147 (72-3-72 50.00%),6 (0.04),129 (61-3-65 48.45%),5 (0.04)
24,"de Boer, Matt",29y 34d,172 (99-4-69 58.72%),70 (0.41),34 (21-3-10 66.18%),22 (0.65)
31,"Finlayson, Jeremy",23y 63d,19 (9-2-8 52.63%),12 (0.63),←,
19,"Haynes, Nick",26y 330d,108 (52-3-53 49.54%),9 (0.08),←,
27,"Himmelberg, Harry",22y 340d,44 (29-1-14 67.05%),42 (0.95),←,
2,"Hopper, Jacob",22y 66d,48 (31-1-16 65.63%),21 (0.44),←,
22,"Kelly, Josh",24y 60d,102 (58-2-42 57.84%),64 (0.63),←,
40,"Kennedy, Adam",26y 275d,96 (35-0-61 36.46%),8 (0.08),←,
38,"Lloyd, Daniel",27y 54d,25 (14-3-8 62.00%),19 (0.76),←,
41,"Mumford, Shane",32y 282d,174 (112-4-58 65.52%),52 (0.30),74 (43-2-29 59.46%),13 (0.18)
50,"Reid, Sam",29y 157d,68 (38-3-27 58.09%),27 (0.40),58 (32-3-23 57.76%),26 (0.45)
23,"Shaw, Heath",33y 137d,286 (175-5-106 62.06%),39 (0.14),113 (65-3-45 58.85%),2 (0.02)
14,"Taranto, Tim",21y 75d,41 (26-1-14 64.63%),17 (0.41),←,
15,"Taylor, Sam",19y 343d,12 (10-0-2 83.33%),,←,
20,"Tomlinson, Adam",25y 246d,119 (49-3-67 42.44%),31 (0.26),←,
8,"Ward, Callan",29y 3d,217 (98-3-116 45.85%),107 (0.49),157 (66-3-88 42.99%),74 (0.47)
6,"Whitfield, Lachie",24y 269d,118 (55-3-60 47.88%),49 (0.42),←,
29,"Williams, Zac",24y 205d,82 (43-0-39 52.44%),21 (0.26),←,
Totals,Totals,25y 309d,2198 (1154-45-999 52.50%),1012 (0.46),,
C,"Cameron, Leon",46y 223d,121 (66-3-52 55.79%),,←,
