Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",31y 168d,286 (173-6-107 61.54%),366 (1.28),38 (22-2-14 60.53%),59 (1.55)
5,"Boyd, Matthew",25y 349d,109 (52-2-55 48.62%),33 (0.30),←,
33,"Callan, Tim",24y 217d,24 (16-1-7 68.75%),4 (0.17),9 (6-1-2 72.22%),1 (0.11)
17,"Cooney, Adam",22y 315d,106 (52-2-52 50.00%),110 (1.04),←,
4,"Cross, Daniel",25y 133d,104 (49-3-52 48.56%),19 (0.18),←,
10,"Eagleton, Nathan",29y 274d,230 (106-5-119 47.17%),193 (0.84),174 (80-3-91 46.84%),148 (0.85)
13,"Giansiracusa, Daniel",26y 152d,144 (62-4-78 44.44%),145 (1.01),←,
9,"Gilbee, Lindsay",27y 33d,135 (65-2-68 48.89%),75 (0.56),←,
16,"Griffen, Ryan",22y 14d,69 (41-1-27 60.14%),30 (0.43),←,
8,"Hahn, Mitch",27y 92d,131 (60-2-69 46.56%),104 (0.79),←,
40,"Harbrow, Jarrod",20y 23d,19 (11-1-7 60.53%),14 (0.74),←,
25,"Hargrave, Ryan",27y 15d,135 (61-4-70 46.67%),34 (0.25),←,
6,"Johnson, Brad",32y 23d,318 (151-7-160 48.58%),503 (1.58),←,
36,"Lake, Brian",26y 165d,116 (52-2-62 45.69%),12 (0.10),←,
27,"Minson, Will",23y 121d,60 (36-1-23 60.83%),29 (0.48),←,
38,"Morris, Dale",25y 225d,81 (47-2-32 59.26%),1 (0.01),←,
2,"Murphy, Robert",26y 62d,145 (61-4-80 43.45%),122 (0.84),←,
1,"Ray, Farren",22y 140d,73 (35-1-37 48.63%),32 (0.44),←,
11,"Street, Peter",28y 65d,78 (33-1-44 42.95%),16 (0.21),61 (26-0-35 42.62%),13 (0.21)
35,"Tiller, Stephen",21y 137d,14 (7-1-6 53.57%),7 (0.50),←,
14,"Ward, Callan",18y 122d,4 (3-0-1 75.00%),2 (0.50),←,
28,"Welsh, Scott",29y 247d,183 (109-1-73 59.84%),338 (1.85),18 (13-1-4 75.00%),38 (2.11)
Totals,Totals,25y 224d,2564 (1282-53-1229 50.00%),2189 (0.85),,
C,"Eade, Rodney",50y 128d,239 (129-4-106 54.81%),,87 (48-2-37 56.32%),
