Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 314d,162 (68-2-92 42.59%),61 (0.38),131 (65-2-64 50.38%),49 (0.37)
8,"Bianco, Trent",20y 192d,9 (4-0-5 44.44%),7 (0.78),←,
14,"Cameron, Darcy",26y 13d,26 (10-1-15 40.38%),23 (0.88),25 (10-1-14 42.00%),23 (0.92)
25,"Crisp, Jack",27y 302d,172 (84-2-86 49.42%),51 (0.30),154 (77-2-75 50.65%),41 (0.27)
2,"de Goey, Jordan",25y 138d,115 (58-2-55 51.30%),153 (1.33),←,
5,"Elliott, Jamie",28y 344d,133 (76-2-55 57.89%),193 (1.45),←,
33,"Ginnivan, Jack",18y 234d,2 (1-0-1 50.00%),1 (0.50),←,
4,"Grundy, Brodie",27y 107d,168 (86-2-80 51.79%),57 (0.34),←,
35,"Henry, Oliver",19y 2d,7 (3-0-4 42.86%),5 (0.71),←,
32,"Hoskin-Elliott, Will",27y 332d,154 (66-2-86 43.51%),144 (0.94),102 (54-2-46 53.92%),102 (1.00)
38,"Howe, Jeremy",31y 32d,193 (71-2-120 37.31%),90 (0.47),93 (49-2-42 53.76%),10 (0.11)
18,"Macrae, Finlay",19y 140d,7 (1-0-6 14.29%),,←,
44,"Madgen, Jack",28y 97d,37 (19-1-17 52.70%),1 (0.03),←,
37,"Maynard, Brayden",24y 314d,135 (65-2-68 48.89%),16 (0.12),←,
16,"Mayne, Chris",32y 271d,245 (135-2-108 55.51%),207 (0.84),73 (40-1-32 55.48%),11 (0.15)
41,"Mihocek, Brody",28y 177d,77 (42-1-34 55.19%),121 (1.57),←,
28,"Murphy, Nathan",21y 228d,15 (7-0-8 46.67%),1 (0.07),←,
9,"Noble, John",24y 128d,41 (19-1-21 47.56%),4 (0.10),←,
3,"Quaynor, Isaac",21y 197d,34 (13-0-21 38.24%),1 (0.03),←,
23,"Roughead, Jordan",30y 270d,197 (95-1-101 48.48%),35 (0.18),59 (32-1-26 55.08%),1 (0.02)
21,"Ruscoe, Trey",19y 270d,11 (6-0-5 54.55%),7 (0.64),←,
22,"Sidebottom, Steele",30y 210d,261 (155-4-102 60.15%),173 (0.66),←,
24,"Thomas, Josh",29y 303d,120 (70-2-48 59.17%),98 (0.82),←,
Totals,Totals,25y 280d,2321 (1154-29-1138 49.72%),1449 (0.62),,
C,"Harvey, Robert",49y 344d,6 (2-0-4 33.33%),,←,
