Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",18y 316d,15 (5-0-10 33.33%),9 (0.60),←,
31,"Brooksby, Keegan",26y 115d,10 (1-0-9 10.00%),3 (0.30),←,
39,"Davis, Ryan",27y 74d,32 (9-0-23 28.13%),19 (0.59),18 (6-0-12 33.33%),15 (0.83)
12,"Day, Sam",23y 349d,97 (29-1-67 30.41%),63 (0.65),←,
29,"Fiorini, Brayden",18y 364d,1 (0-0-1 0.00%),,←,
41,"Garlett, Jarrod",20y 109d,17 (4-0-13 23.53%),10 (0.59),←,
2,"Grant, Jarrad",27y 45d,93 (43-0-50 46.24%),94 (1.01),12 (1-0-11 8.33%),11 (0.92)
33,"Hall, Aaron",25y 285d,77 (27-1-49 35.71%),63 (0.82),←,
5,"Harbrow, Jarrod",28y 33d,184 (72-2-110 39.67%),51 (0.28),114 (32-1-81 28.51%),30 (0.26)
28,"Kolodjashnij, Kade",21y 11d,58 (16-1-41 28.45%),10 (0.17),←,
23,"Lemmens, Sean",21y 292d,49 (15-1-33 31.63%),7 (0.14),←,
19,"Lynch, Tom",23y 294d,101 (28-1-72 28.22%),189 (1.87),←,
4,"Martin, Jack",21y 204d,43 (13-1-29 31.40%),35 (0.81),←,
32,"Matera, Brandon",24y 162d,90 (26-1-63 29.44%),101 (1.12),←,
17,"May, Steven",24y 223d,87 (28-1-58 32.76%),17 (0.20),←,
11,"Miller, Touk",20y 180d,39 (8-1-30 21.79%),11 (0.28),←,
3,"Rosa, Matt",29y 271d,182 (90-1-91 49.73%),42 (0.23),14 (3-0-11 21.43%),3 (0.21)
42,"Saad, Adam",22y 28d,25 (7-1-17 30.00%),1 (0.04),←,
6,"Sexton, Alex",22y 261d,54 (15-0-39 27.78%),30 (0.56),←,
26,"Shaw, Matt",24y 197d,99 (26-1-72 26.77%),32 (0.32),←,
16,"Thompson, Rory",25y 161d,78 (24-1-53 31.41%),7 (0.09),←,
30,"Wright, Peter",19y 347d,19 (3-0-16 15.79%),28 (1.47),←,
Totals,Totals,23y 213d,1450 (489-15-946 33.72%),822 (0.57),,
C,"Eade, Rodney",58y 138d,357 (179-5-173 50.84%),,43 (10-1-32 24.42%),
