North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 346d,143 (72-1-70 50.70%),155 (1.08),←,
11,"Archer, Glenn",22y 44d,54 (29-0-25 53.70%),18 (0.33),←,
14,"Armstrong, Matt",28y 67d,138 (55-0-83 39.86%),74 (0.54),6 (3-0-3 50.00%),3 (0.50)
12,"Blakey, John",28y 287d,182 (79-0-103 43.41%),51 (0.28),47 (27-0-20 57.45%),13 (0.28)
16,"Capuano, Mathew",19y 247d,9 (4-0-5 44.44%),2 (0.22),←,
18,"Carey, Wayne",23y 345d,104 (57-0-47 54.81%),250 (2.40),←,
23,"Clarkson, Alastair",27y 10d,93 (42-2-49 46.24%),61 (0.66),←,
6,"Fairley, Ian",30y 231d,177 (86-2-89 49.15%),148 (0.84),←,
34,"King, David",23y 61d,25 (13-0-12 52.00%),5 (0.20),←,
7,"Laidley, Dani",28y 41d,98 (56-1-41 57.65%),12 (0.12),46 (27-0-19 58.70%),1 (0.02)
35,"Longmire, John",24y 127d,139 (68-1-70 49.28%),449 (3.23),←,
4,"Martyn, Mick",26y 249d,140 (70-1-69 50.36%),12 (0.09),←,
31,"McKernan, Corey",21y 139d,28 (17-0-11 60.71%),25 (0.89),←,
13,"Nichols, Trent",26y 30d,84 (32-1-51 38.69%),83 (0.99),24 (15-0-9 62.50%),34 (1.42)
22,"Roberts, Mark",29y 313d,126 (56-0-70 44.44%),103 (0.82),49 (30-0-19 61.22%),84 (1.71)
3,"Rock, Anthony",24y 220d,93 (51-0-42 54.84%),80 (0.86),←,
2,"Schwass, Wayne",26y 161d,128 (64-0-64 50.00%),70 (0.55),←,
8,"Scott, Robert",26y 67d,138 (78-1-59 56.88%),167 (1.21),6 (3-0-3 50.00%),3 (0.50)
24,"Sholl, Craig",27y 128d,114 (61-0-53 53.51%),20 (0.18),←,
15,"Smith, Ross",30y 93d,202 (98-2-102 49.01%),35 (0.17),←,
10,"Stevens, Anthony",23y 309d,93 (49-0-44 52.69%),38 (0.41),←,
Totals,Totals,25y 359d,2308 (1137-12-1159 49.26%),1858 (0.81),,
C,"Pagan, Denis",47y 225d,51 (30-0-21 58.82%),,←,
