Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",7,5,5,12,,,,,4.0,,,1.0,2.0,,,7.0,4.0,1.0,,2.0,,,
26,"Bickley, Mark",14,3,10,24,1,,,2.0,1.0,3.0,6.0,1.0,1.0,1.0,,11.0,12.0,,1.0,2.0,,,
24,"Burton, Brett",8,4,4,12,1,2.0,,1.0,3.0,5.0,1.0,1.0,,1.0,,5.0,6.0,1.0,,2.0,2.0,,
6,"Byrne, James",6,1,3,9,,,,,,3.0,3.0,2.0,,1.0,,1.0,7.0,,,,,,
42,"Cicolella, Justin",12,6,5,17,1,,,,1.0,2.0,2.0,2.0,,1.0,,4.0,12.0,,,1.0,,,
4,"Clarke, Matthew",3,1,3,6,,,11.0,,1.0,1.0,4.0,1.0,1.0,,,4.0,2.0,,,,,,
14,"Connell, Matthew",10,2,5,15,,,,,1.0,2.0,,2.0,1.0,2.0,,7.0,8.0,,,2.0,,,
9,"Edwards, Tyson",10,2,3,13,,2.0,,1.0,2.0,3.0,,,4.0,,,9.0,5.0,1.0,1.0,1.0,,,
13,"Ellen, Shane",7,3,1,8,,,,1.0,3.0,,,,,,,2.0,6.0,,,,,,
36,"Goodwin, Simon",15,6,7,22,,,,2.0,4.0,2.0,2.0,1.0,1.0,,,12.0,10.0,1.0,,,,,
34,"Hart, Ben",13,6,4,17,,,,,3.0,5.0,,,2.0,1.0,,8.0,8.0,2.0,,1.0,,,
3,"Jarman, Darren",9,2,4,13,1,,,1.0,1.0,2.0,,1.0,,1.0,,8.0,4.0,,1.0,,1.0,,
5,"Koster, Kym",7,2,11,18,1,1.0,,1.0,,1.0,3.0,3.0,,2.0,,8.0,11.0,,,,,,
31,"Marsh, Ben",1,,,1,,,,,,1.0,,,1.0,,,1.0,,,,,,,
16,"McGregor, Ken",12,2,8,20,1,1.0,,,1.0,6.0,,1.0,4.0,2.0,,15.0,5.0,2.0,1.0,1.0,,,
23,"McLeod, Andrew",19,2,9,28,1,1.0,,1.0,2.0,9.0,5.0,1.0,1.0,2.0,,11.0,17.0,1.0,1.0,1.0,,,
52,"Rehn, Shaun",6,6,2,8,2,1.0,4.0,2.0,1.0,,1.0,,2.0,2.0,,4.0,5.0,2.0,3.0,1.0,,,
32,"Ricciuto, Mark",15,6,17,32,,,,,1.0,8.0,5.0,7.0,,,2.0,11.0,22.0,1.0,,1.0,,,
10,"Robran, Matthew",12,10,4,16,1,1.0,5.0,1.0,,5.0,,1.0,1.0,1.0,,1.0,14.0,1.0,1.0,1.0,,,
12,"Shirley, Robert",5,3,2,7,,,,1.0,,1.0,,1.0,,,,3.0,5.0,,,1.0,,,
7,"Smart, Nigel",10,5,7,17,1,,,,1.0,3.0,1.0,3.0,,1.0,,9.0,7.0,3.0,1.0,2.0,,,
17,"Welsh, Scott",12,8,1,13,3,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,8.0,4.0,4.0,5.0,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,85,115,328,14,16.0,20.0,14.0,31.0,63.0,34.0,30.0,22.0,20.0,2.0,149.0,174.0,20.0,15.0,19.0,4.0,,
Opposition,Opposition,209,87,99,308,17,9.0,21.0,30.0,40.0,52.0,32.0,31.0,20.0,22.0,4.0,143.0,161.0,15.0,10.0,21.0,9.0,,
