Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Adams, Oscar",4,2,5,9,,,,1.0,2.0,,,3.0,,2.0,,4.0,7.0,,,5.0,,,79.0
9,"Ainsworth, Ben",9,3,5,14,1,1.0,,1.0,,3.0,,2.0,,,,2.0,11.0,,1.0,,,1.0,77.0
15,"Anderson, Noah",18,8,12,30,2,,,4.0,2.0,6.0,7.0,5.0,1.0,3.0,3.0,10.0,21.0,,1.0,4.0,,,89.0
1,"Andrew, Mac",11,7,1,12,,,,1.0,4.0,1.0,,4.0,,3.0,,2.0,9.0,1.0,,5.0,,,90.0
35,"Budarick, Connor",5,3,7,12,1,,,2.0,,2.0,,5.0,1.0,1.0,,6.0,6.0,1.0,1.0,,,,70.0
33,"Clohesy, Sam",7,3,8,15,,1.0,,4.0,1.0,1.0,1.0,,,,,5.0,10.0,,,1.0,,1.0,69.0
8,"Fiorini, Brayden",10,3,10,20,1,,,9.0,1.0,2.0,2.0,2.0,2.0,1.0,,10.0,12.0,,,2.0,1.0,1.0,84.0
3,"Flanders, Sam",4,3,20,24,,,,3.0,1.0,3.0,5.0,1.0,,,,6.0,17.0,,,,,1.0,91.0
19,"Humphrey, Bailey",9,1,9,18,2,1.0,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,7.0,10.0,,,1.0,,3.0,88.0
40,"Jeffrey, Joel",19,10,13,32,1,,,3.0,8.0,7.0,1.0,2.0,1.0,,,5.0,24.0,,,3.0,,1.0,78.0
34,"King, Ben",4,2,2,6,4,,,,,,,2.0,2.0,,,5.0,2.0,1.0,2.0,1.0,,,86.0
22 ↓,"Long, Ben",3,3,5,8,,,,,,,,2.0,,1.0,,3.0,4.0,,,1.0,,1.0,72.0
11,"Miller, Touk",8,1,17,25,1,,,7.0,2.0,5.0,4.0,4.0,,1.0,,12.0,17.0,,1.0,4.0,1.0,1.0,86.0
21,"Moyle, Ned",5,4,4,9,1,1.0,35.0,3.0,,2.0,1.0,1.0,1.0,,,6.0,4.0,2.0,2.0,,,1.0,83.0
2,"Noble, John",20,4,9,29,,,,5.0,4.0,4.0,2.0,5.0,4.0,1.0,,8.0,16.0,,,3.0,2.0,,82.0
27,"Powell, Wil",10,5,10,20,,,,4.0,5.0,1.0,6.0,2.0,2.0,2.0,,8.0,13.0,1.0,,2.0,1.0,,90.0
20,"Read, Ethan",5,2,1,6,3,,5.0,,,,,2.0,1.0,1.0,,5.0,2.0,1.0,2.0,,,,67.0
17,"Rioli, Daniel",12,3,7,19,,,,5.0,4.0,5.0,2.0,4.0,2.0,1.0,,10.0,11.0,,,2.0,1.0,,88.0
18,"Rowell, Matt",6,,9,15,,,,17.0,3.0,1.0,5.0,4.0,2.0,1.0,2.0,10.0,6.0,,,1.0,,1.0,84.0
6 ↑,"Sexton, Alex",1,,,1,,,,,,,,,,,,1.0,,,,,,,11.0
32,"Uwland, Bodhi",13,9,3,16,,,,3.0,5.0,,1.0,4.0,1.0,2.0,,8.0,8.0,3.0,,9.0,,,92.0
4,"Walter, Jed",8,7,2,10,1,1.0,,1.0,,3.0,,5.0,1.0,4.0,,3.0,8.0,2.0,2.0,1.0,,,74.0
14,"Weller, Lachie",8,2,9,17,,,,1.0,1.0,2.0,,4.0,,1.0,,3.0,14.0,,,,,1.0,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,85,168,367,18,7.0,40.0,78.0,44.0,53.0,38.0,65.0,22.0,26.0,5.0,139.0,232.0,12.0,12.0,45.0,6.0,13.0,
Opposition,Opposition,190,74,151,341,11,8.0,55.0,67.0,34.0,55.0,35.0,53.0,26.0,22.0,1.0,136.0,202.0,6.0,8.0,40.0,4.0,5.0,
