Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",26y 188d,118 (42-1-75 36.02%),88 (0.75),63 (35-0-28 55.56%),75 (1.19)
33,"Barlow, Kris",28y 42d,51 (27-0-24 52.94%),38 (0.75),←,
24,"Croad, Trent",21y 170d,80 (42-1-37 53.13%),79 (0.99),←,
36,"Dent, Matthew",29y 221d,118 (49-1-68 41.95%),19 (0.16),8 (5-0-3 62.50%),
34,"Graham, Mark",28y 166d,160 (74-2-84 46.88%),52 (0.32),←,
29,"Greene, Steven",19y 213d,7 (4-0-3 57.14%),4 (0.57),←,
5,"Harford, Daniel",24y 160d,134 (63-1-70 47.39%),60 (0.45),←,
3,"Hay, Jonathan",22y 13d,81 (39-1-41 48.77%),9 (0.11),←,
8,"Johnson, Brett",19y 302d,19 (10-0-9 52.63%),4 (0.21),←,
37,"Lekkas, Angelo",25y 58d,107 (48-1-58 45.33%),41 (0.38),←,
28,"Lonie, Nathan",18y 175d,3 (0-0-3 0.00%),2 (0.67),←,
15,"Lord, Aaron",26y 36d,124 (63-2-59 51.61%),155 (1.25),92 (40-1-51 44.02%),136 (1.48)
7,"McCabe, Luke",25y 16d,114 (55-1-58 48.68%),10 (0.09),←,
31,"Obst, Chris",21y 321d,16 (7-0-9 43.75%),,←,
40,"Osborne, Michael",19y 28d,1 (0-0-1 0.00%),1 (1.00),←,
20,"Rawlings, Jade",23y 321d,68 (34-0-34 50.00%),21 (0.31),←,
52,"Rehn, Shaun",30y 9d,146 (81-1-64 55.82%),60 (0.41),12 (9-0-3 75.00%),5 (0.42)
32,"Rock, Anthony",30y 331d,221 (130-1-90 59.05%),155 (0.70),43 (22-1-20 52.33%),17 (0.40)
11,"Smith, Joel",24y 115d,112 (59-1-52 53.13%),69 (0.62),54 (30-1-23 56.48%),18 (0.33)
4,"Tallis, Rayden",26y 78d,114 (54-0-60 47.37%),14 (0.12),←,
23,"Thompson, Nathan",23y 193d,63 (35-1-27 56.35%),87 (1.38),←,
21,"Vandenberg, Richard",24y 224d,37 (17-1-19 47.30%),6 (0.16),←,
Totals,Totals,24y 187d,1894 (933-16-945 49.26%),974 (0.51),,
C,"Schwab, Peter",40y 338d,44 (25-0-19 56.82%),,←,
