Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",24y 11d,11 (4-2-5 45.45%),1 (0.09),←,
22,"Breust, Luke",31y 170d,245 (158-2-85 64.90%),454 (1.85),←,
45,"Callow, Jackson",19y 323d,1 (0-0-1 0.00%),,←,
12,"Day, Will",20y 329d,20 (5-0-15 25.00%),1 (0.05),←,
8,"Frost, Sam",28y 245d,136 (51-2-83 38.24%),8 (0.06),45 (15-2-28 35.56%),
19,"Gunston, Jack",30y 196d,216 (134-1-81 62.27%),410 (1.90),202 (129-1-72 64.11%),390 (1.93)
15,"Hardwick, Blake",25y 84d,109 (51-2-56 47.71%),6 (0.06),←,
17,"Howe, Daniel",26y 147d,90 (45-3-42 51.67%),21 (0.23),←,
4,"Impey, Jarman",26y 295d,138 (68-0-70 49.28%),55 (0.40),63 (28-0-35 44.44%),21 (0.33)
23,"Koschitzke, Jacob",21y 293d,23 (7-2-14 34.78%),34 (1.48),←,
18,"Lynch, Max",23y 230d,6 (3-0-3 50.00%),,3 (1-0-2 33.33%),
31,"Macdonald, Connor",19y 107d,7 (3-0-4 42.86%),4 (0.57),←,
32,"Maginness, Finn",21y 66d,9 (3-0-6 33.33%),1 (0.11),←,
3,"Mitchell, Tom",28y 334d,157 (82-3-72 53.18%),74 (0.47),92 (40-3-49 45.11%),36 (0.39)
13,"Moore, Dylan",22y 269d,37 (12-1-24 33.78%),44 (1.19),←,
11,"Nash, Conor",23y 276d,36 (17-1-18 48.61%),14 (0.39),←,
44,"Newcombe, Jai",20y 271d,14 (6-2-6 50.00%),3 (0.21),←,
10,"OMeara, Jaeger",28y 66d,129 (58-2-69 45.74%),64 (0.50),85 (40-2-43 48.24%),37 (0.44)
14,"Scrimshaw, Jack",23y 238d,54 (19-1-34 36.11%),4 (0.07),50 (19-1-30 39.00%),4 (0.08)
26,"Shiels, Liam",31y 1d,246 (154-3-89 63.21%),86 (0.35),←,
6,"Sicily, James",27y 114d,100 (53-1-46 53.50%),58 (0.58),←,
20,"Wingard, Chad",28y 275d,199 (97-2-100 49.25%),281 (1.41),52 (21-1-30 41.35%),49 (0.94)
5,"Worpel, James",23y 96d,75 (32-2-41 44.00%),28 (0.37),←,
Totals,Totals,25y 50d,2058 (1062-32-964 51.60%),1651 (0.80),,
C,"Mitchell, Sam",39y 200d,7 (3-0-4 42.86%),,←,
