Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",25y 359d,84 (35-0-49 41.67%),26 (0.31),←,
14,"Birchall, Grant",19y 138d,28 (14-0-14 50.00%),4 (0.14),←,
20,"Boyle, Tim",23y 138d,17 (8-0-9 47.06%),27 (1.59),←,
30,"Brown, Campbell",23y 291d,85 (34-0-51 40.00%),34 (0.40),←,
39,"Campbell, Robert",25y 13d,66 (30-0-36 45.45%),15 (0.23),←,
9,"Crawford, Shane",32y 279d,279 (135-2-142 48.75%),213 (0.76),←,
24,"Croad, Trent",27y 98d,190 (86-1-103 45.53%),186 (0.98),152 (66-1-85 43.75%),126 (0.83)
32,"Ellis, Xavier",19y 107d,7 (5-0-2 71.43%),2 (0.29),←,
27,"Gilham, Stephen",22y 286d,17 (12-0-5 70.59%),,16 (12-0-4 75.00%),
18,"Guerra, Brent",25y 17d,123 (85-0-38 69.11%),88 (0.72),27 (16-0-11 59.26%),5 (0.19)
15,"Hodge, Luke",23y,100 (42-0-58 42.00%),59 (0.59),←,
8,"Jacobs, Danny",26y 355d,125 (70-1-54 56.40%),29 (0.23),44 (16-0-28 36.36%),6 (0.14)
4,"Ladson, Rick",23y 117d,62 (23-0-39 37.10%),29 (0.47),←,
3,"Lewis, Jordan",21y 52d,51 (21-0-30 41.18%),13 (0.25),←,
22,"McGlynn, Ben",21y 313d,16 (10-0-6 62.50%),10 (0.63),←,
5,"Mitchell, Sam",24y 246d,98 (41-0-57 41.84%),18 (0.18),←,
7,"Osborne, Michael",24y 321d,73 (26-0-47 35.62%),23 (0.32),←,
2,"Roughead, Jarryd",20y 143d,46 (20-0-26 43.48%),31 (0.67),←,
12,"Sewell, Brad",23y 133d,52 (19-0-33 36.54%),4 (0.08),←,
11,"Smith, Joel",30y 43d,209 (95-1-113 45.69%),90 (0.43),151 (66-1-84 44.04%),39 (0.26)
13,"Taylor, Simon",24y 301d,36 (14-0-22 38.89%),9 (0.25),←,
45,"Young, Clinton",21y 119d,32 (15-0-17 46.88%),7 (0.22),←,
Totals,Totals,24y 43d,1796 (840-5-951 46.77%),917 (0.51),,
C,"Clarkson, Alastair",39y 49d,56 (22-0-34 39.29%),,←,
