Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",16,6,11,27,1,,,6.0,6.0,5.0,9.0,5.0,1.0,1.0,3.0,15.0,16.0,1.0,1.0,8.0,,1.0,89.0
31,"Dale, Bailey",14,3,11,25,1,,,4.0,5.0,,3.0,,1.0,,,6.0,13.0,,1.0,5.0,1.0,,83.0
35,"Daniel, Caleb",14,4,6,20,,,,2.0,4.0,5.0,,1.0,,,,4.0,15.0,,,1.0,,1.0,83.0
15,"Duryea, Taylor",7,4,5,12,,,,,5.0,,,3.0,,1.0,,3.0,8.0,1.0,,5.0,,,75.0
44,"English, Tim",7,3,3,10,1,,30.0,10.0,1.0,4.0,4.0,4.0,2.0,2.0,,8.0,4.0,2.0,1.0,8.0,,,83.0
43,"Gardner, Ryan",1,1,4,5,,,,4.0,1.0,,,,,,,4.0,2.0,1.0,,6.0,,,96.0
29 ↓,"Hannan, Mitch",5,1,2,7,1,,,3.0,,3.0,,1.0,,,,3.0,3.0,,,1.0,,,61.0
42,"Keath, Alex",6,4,3,9,,,,3.0,1.0,,,1.0,1.0,,,1.0,7.0,,,3.0,,,100.0
21,"Liberatore, Tom",12,2,9,21,,,,9.0,,6.0,9.0,,1.0,,,13.0,8.0,,1.0,1.0,,2.0,76.0
7,"Lobb, Rory",5,3,5,10,1,1.0,13.0,2.0,2.0,2.0,,1.0,1.0,1.0,,5.0,5.0,1.0,,4.0,,,76.0
11,"Macrae, Jack",10,4,14,24,1,,,8.0,,4.0,9.0,1.0,1.0,,,12.0,11.0,,,2.0,,2.0,77.0
30,"McNeil, Lachlan",3,1,2,5,1,,,5.0,,1.0,,,,,,2.0,3.0,1.0,1.0,,,,70.0
33,"Naughton, Aaron",8,4,4,12,2,1.0,,3.0,,3.0,1.0,4.0,3.0,3.0,,9.0,4.0,2.0,1.0,,,,86.0
18,"ODonnell, James",4,3,4,8,,,,2.0,1.0,1.0,,2.0,,1.0,,4.0,4.0,1.0,,2.0,,1.0,87.0
25,"Poulter, Caleb",5,3,7,12,,,,1.0,,2.0,,,,,,,12.0,,,,,1.0,69.0
28,"Scott, Anthony",5,4,4,9,,,,1.0,,,,1.0,,,,3.0,6.0,1.0,,,,,84.0
6,"Smith, Bailey",8,2,8,16,,,,2.0,2.0,4.0,1.0,2.0,,1.0,,5.0,10.0,,,2.0,,,81.0
1,"Treloar, Adam",14,2,8,22,,,,12.0,2.0,2.0,5.0,1.0,2.0,1.0,,5.0,15.0,,,,,,77.0
2,"Ugle-Hagan, Jamarra",12,9,3,15,4,2.0,,1.0,,3.0,,7.0,1.0,2.0,1.0,7.0,9.0,4.0,5.0,,,2.0,88.0
23,"Vandermeer, Laitham",8,3,2,10,,,,1.0,4.0,2.0,1.0,3.0,,,,2.0,9.0,,,2.0,,,76.0
3,"Weightman, Cody",7,2,5,12,2,1.0,,3.0,1.0,3.0,,4.0,1.0,1.0,,6.0,6.0,1.0,1.0,,,,80.0
14 ↑,"West, Rhylee",3,1,2,5,,,,2.0,,1.0,,1.0,,,,5.0,,1.0,,1.0,,2.0,21.0
34,"Williams, Bailey",8,1,12,20,1,,,3.0,,1.0,5.0,4.0,,,,9.0,11.0,,,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,70,134,316,16,6.0,43.0,87.0,35.0,52.0,47.0,46.0,15.0,14.0,4.0,131.0,181.0,17.0,12.0,51.0,1.0,12.0,
Opposition,Opposition,229,104,176,405,11,7.0,59.0,73.0,36.0,46.0,34.0,61.0,14.0,15.0,2.0,139.0,258.0,12.0,13.0,44.0,2.0,10.0,
