Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Bizzell, Clint",8,5,5,13,2,3.0,,2.0,,3.0,,3.0,3.0,1.0,,10.0,3.0,3.0,3.0,1.0,1.0,,
8,"Burns, Ronnie",9,3,4,13,2,3.0,,2.0,,4.0,1.0,3.0,,2.0,,5.0,7.0,1.0,1.0,2.0,,,
14,"Clarke, David",17,6,4,21,1,,,,3.0,3.0,2.0,1.0,,1.0,,7.0,16.0,,,,,,
11,"Corey, Joel",4,,4,8,,,,1.0,,2.0,3.0,1.0,,2.0,,6.0,,,,,,,
7,"Graham, Ben",20,11,4,24,,,,,5.0,2.0,,1.0,2.0,,2.0,10.0,15.0,2.0,,3.0,,,
37,"Harley, Tom",4,,4,8,,,,,,1.0,1.0,1.0,1.0,2.0,,6.0,1.0,,,,,,
32,"Hocking, Garry",15,3,12,27,1,,,4.0,1.0,4.0,9.0,4.0,1.0,3.0,,15.0,10.0,,,1.0,1.0,,
3,"Houlihan, Adam",7,3,9,16,1,2.0,,1.0,1.0,4.0,2.0,2.0,,1.0,,12.0,5.0,,,1.0,,,
13,"Kilpatrick, Glenn",19,4,7,26,,1.0,,2.0,,11.0,4.0,5.0,1.0,1.0,,11.0,13.0,,,2.0,,,
1,"King, Steven",15,4,7,22,,,33.0,7.0,3.0,6.0,7.0,,2.0,,1.0,11.0,9.0,3.0,,3.0,,,
45,"Ling, Cameron",3,,4,7,,,,1.0,,1.0,,1.0,,1.0,,6.0,1.0,,,1.0,,,
17,"McGrath, Tim",6,3,4,10,,,,1.0,1.0,,,3.0,,,,5.0,5.0,1.0,,2.0,,,
39,"Milburn, Darren",21,11,9,30,2,2.0,2.0,1.0,3.0,5.0,6.0,6.0,2.0,,,11.0,20.0,,3.0,2.0,,,
21,"Mooney, Cameron",4,3,3,7,2,2.0,,1.0,,,1.0,2.0,,3.0,,3.0,5.0,1.0,3.0,2.0,,,
27,"Sanderson, Brenton",4,1,2,6,,,,1.0,4.0,,1.0,2.0,,2.0,,1.0,4.0,,,1.0,,,
30,"Scarlett, Matthew",2,1,1,3,1,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,
12,"Sholl, Brad",23,3,3,26,1,1.0,,,4.0,5.0,2.0,1.0,2.0,1.0,3.0,9.0,15.0,,,,,,
4,"Snell, Jason",5,3,1,6,,1.0,,,,2.0,2.0,,,,,1.0,5.0,,1.0,2.0,,,
6,"Spriggs, David",10,4,1,11,1,2.0,,,,5.0,,,1.0,,,7.0,5.0,1.0,1.0,1.0,1.0,,
20,"Steinfort, Carl",9,3,4,13,,1.0,,2.0,,6.0,1.0,,,,,5.0,7.0,1.0,,2.0,,,
26,"Stoneham, Barry",5,1,4,9,,,2.0,4.0,,1.0,,2.0,3.0,1.0,,6.0,1.0,,,3.0,,,
40,"Wojcinski, David",10,2,5,15,,,,2.0,,3.0,3.0,2.0,,,,7.0,8.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,74,101,321,14,24.0,37.0,32.0,25.0,69.0,45.0,40.0,18.0,21.0,6.0,155.0,157.0,13.0,12.0,30.0,3.0,,
Opposition,Opposition,192,46,101,293,12,6.0,31.0,39.0,35.0,42.0,42.0,52.0,21.0,18.0,,142.0,136.0,4.0,7.0,20.0,,,
