West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",10,4,3,13,,4.0,,3.0,,4.0,1.0,4.0,1.0,,,6.0,8.0,1.0,1.0,2.0,,,66.0
6,"Banfield, Drew",7,2,5,12,1,,,1.0,1.0,,,2.0,,1.0,,6.0,4.0,,1.0,,,,46.0
10,"Braun, Michael",16,8,6,22,,2.0,,1.0,1.0,9.0,1.0,1.0,1.0,,,6.0,16.0,,1.0,2.0,1.0,2.0,70.0
46,"Carroll, Trent",8,6,3,11,,,,3.0,1.0,1.0,,6.0,,5.0,,4.0,7.0,1.0,,8.0,1.0,,100.0
9,"Cousins, Ben",17,3,11,28,1,,,2.0,,6.0,4.0,4.0,1.0,2.0,,9.0,19.0,,1.0,3.0,2.0,1.0,94.0
20,"Cox, Dean",9,6,8,17,1,,9.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,,7.0,9.0,,,1.0,,2.0,64.0
32,"Embley, Andrew",12,7,5,17,5,1.0,,4.0,,3.0,2.0,,,,1.0,5.0,12.0,2.0,4.0,1.0,,1.0,92.0
7,"Fletcher, Chad",19,4,10,29,1,,,3.0,1.0,4.0,7.0,1.0,,,2.0,13.0,17.0,1.0,1.0,1.0,,4.0,90.0
1,"Gardiner, Michael",10,8,2,12,,1.0,18.0,,,4.0,2.0,1.0,2.0,1.0,,5.0,8.0,,2.0,,,,67.0
23,"Glass, Darren",1,1,5,6,,,,2.0,,1.0,,,1.0,,,5.0,2.0,1.0,,5.0,,1.0,88.0
35,"Green, Kasey",8,2,10,18,,1.0,,,1.0,1.0,2.0,3.0,3.0,1.0,,9.0,12.0,,,4.0,,,96.0
38,"Haynes, David",9,6,4,13,1,,,1.0,,6.0,1.0,1.0,,,,6.0,6.0,1.0,2.0,3.0,,3.0,99.0
39,"Hunter, Adam",10,5,8,18,,,,2.0,2.0,5.0,1.0,1.0,1.0,,,5.0,13.0,,,1.0,,,100.0
27,"Jakovich, Glen",16,8,7,23,2,,,2.0,1.0,8.0,2.0,1.0,1.0,1.0,,6.0,17.0,,,3.0,2.0,,81.0
18,"Jones, Rowan",8,3,4,12,2,1.0,,2.0,,5.0,,,1.0,,,4.0,7.0,,1.0,,,,81.0
3,"Judd, Chris",19,5,14,33,3,,,6.0,2.0,5.0,9.0,2.0,2.0,,3.0,20.0,13.0,,2.0,1.0,5.0,1.0,96.0
4,"Kerr, Daniel",6,2,20,26,1,2.0,,5.0,1.0,1.0,9.0,1.0,1.0,,,16.0,10.0,,1.0,1.0,,,94.0
33,"Matera, Phillip",10,4,2,12,6,2.0,,,,1.0,1.0,1.0,2.0,,,6.0,5.0,,4.0,1.0,,,78.0
19,"McDougall, Andrew",9,6,3,12,1,,,,3.0,4.0,,1.0,,1.0,,5.0,7.0,2.0,1.0,9.0,,,91.0
28,"Sampi, Ashley",5,1,,5,2,,,,,2.0,,,1.0,,,3.0,2.0,1.0,,5.0,,,68.0
44,"Wirrpanda, David",13,3,2,15,1,1.0,,3.0,4.0,3.0,1.0,4.0,,,,5.0,10.0,,,3.0,2.0,,81.0
13,"Wooden, Josh",11,6,6,17,,1.0,,2.0,1.0,5.0,1.0,,1.0,,,4.0,14.0,,,2.0,1.0,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,100,138,371,28,19.0,27.0,44.0,20.0,79.0,47.0,38.0,22.0,13.0,6.0,155.0,218.0,10.0,22.0,56.0,14.0,15.0,
Opposition,Opposition,175,75,93,268,10,11.0,32.0,29.0,46.0,37.0,27.0,55.0,13.0,22.0,,125.0,138.0,16.0,10.0,42.0,6.0,5.0,
