Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Chick, Daniel",10,2,3,13,2,1.0,,4.0,,,,,,1.0,,,,,,,,,
3,"Condon, Anthony",9,3,3,12,,,1.0,,,,,,,,,,,,,,,,
23,"Crawford, Justin",14,6,3,17,2,,,3.0,,,,,2.0,,,,,,,,,,
32,"Dixon, Ben",,,1,1,,,,,,,,,,,,,,,,,,,
19,"Dunstall, Jason",7,7,4,11,4,2.0,,1.0,,,,,,,,,,,,,,,
34,"Graham, Mark",12,4,4,16,,,1.0,,,,,,,,,,,,,,,,
5,"Harford, Daniel",19,3,10,29,,,,4.0,,,,,2.0,,3.0,,,,,,,,
2,"Holland, Nick",13,10,2,15,,1.0,3.0,1.0,,,,,1.0,,1.0,,,,,,,,
1,"Jencke, Ray",2,3,9,11,,,,2.0,,,,,,,,,,,,,,,
14,"Krummel, Brendan",1,,3,4,,,1.0,1.0,,,,,,,,,,,,,,,
37,"Lekkas, Angelo",9,1,5,14,,,,1.0,,,,,,1.0,,,,,,,,,
15,"Lord, Aaron",11,6,8,19,3,,,,,,,,,,,,,,,,,,
7,"McCabe, Luke",4,,5,9,,,,3.0,,,,,,,,,,,,,,,
18,"Pritchard, Darrin",10,1,8,18,,,,1.0,,,,,,,,,,,,,,,
10,"Robran, Jonathon",4,2,5,9,,,3.0,,,,,,,,,,,,,,,,
4,"Salmon, Paul",5,3,4,9,1,,25.0,1.0,,,,,3.0,,,,,,,,,,
28,"Scott, Brad",6,2,6,12,,,,2.0,,,,,,3.0,,,,,,,,,
29,"Tallis, Rayden",6,1,9,15,,,,,,,,,1.0,2.0,,,,,,,,,
6,"Taylor, Richard",18,4,2,20,2,,,3.0,,,,,1.0,2.0,,,,,,,,,
8,"Treleven, Craig",19,3,9,28,,,,1.0,,,,,3.0,1.0,2.0,,,,,,,,
30,"Woods, Tony",8,1,4,12,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,62,107,294,15,9.0,34.0,29.0,,,,,14.0,10.0,6.0,,,,,,,,
Opposition,Opposition,169,65,92,261,11,8.0,15.0,28.0,,,,,10.0,14.0,,,,,,,,,
