North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 52d,32 (13-1-18 42.19%),21 (0.66),←,
4,"Anthony, Liam",23y 261d,24 (7-1-16 31.25%),9 (0.38),←,
18,"Atley, Shaun",18y 257d,9 (2-0-7 22.22%),2 (0.22),←,
10,"Cunnington, Ben",19y 332d,26 (11-0-15 42.31%),3 (0.12),←,
45,"Delaney, Luke",21y 338d,2 (0-0-2 0.00%),,←,
27,"Edwards, Aaron",27y 87d,60 (31-1-28 52.50%),87 (1.45),56 (27-1-28 49.11%),85 (1.52)
11,"Firrito, Michael",27y 182d,158 (75-2-81 48.10%),26 (0.16),←,
22,"Goldstein, Todd",22y 331d,45 (20-1-24 45.56%),25 (0.56),←,
24,"Greenwood, Levi",22y 98d,29 (13-1-15 46.55%),5 (0.17),←,
6,"Hansen, Lachlan",22y 284d,58 (25-1-32 43.97%),45 (0.78),←,
29,"Harvey, Brent",33y 14d,310 (165-3-142 53.71%),355 (1.15),←,
34,"Macmillan, Jamie",19y 247d,9 (4-0-5 44.44%),2 (0.22),←,
42,"McMahon, Scott",24y 360d,77 (36-1-40 47.40%),25 (0.32),←,
20,"Petrie, Drew",28y 225d,186 (85-3-98 46.51%),171 (0.92),←,
30,"Pratt, Daniel",28y 68d,117 (57-1-59 49.15%),10 (0.09),114 (56-1-57 49.56%),9 (0.08)
3,"Rawlings, Brady",29y 352d,232 (113-2-117 49.14%),60 (0.26),←,
46,"Speight, Ben",21y 26d,7 (2-0-5 28.57%),5 (0.71),←,
9,"Swallow, Andrew",23y 360d,93 (39-1-53 42.47%),50 (0.54),←,
12,"Thomas, Lindsay",23y 89d,81 (34-2-45 43.21%),102 (1.26),←,
16,"Thompson, Scott",25y 19d,59 (20-2-37 35.59%),3 (0.05),←,
8,"Wells, Daniel",26y 114d,158 (78-2-78 50.00%),94 (0.59),←,
7,"Ziebell, Jack",20y 89d,33 (13-0-20 39.39%),6 (0.18),←,
Totals,Totals,24y 107d,1805 (843-25-937 46.70%),1106 (0.61),,
C,"Scott, Brad",35y 25d,31 (13-0-18 41.94%),,←,
