St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",11,7,7,18,1,,,,1.0,4.0,2.0,3.0,1.0,2.0,,6.0,12.0,1.0,2.0,2.0,,1.0,67.0
27,"Blake, Jason",13,10,14,27,,,1.0,3.0,3.0,,,3.0,,1.0,,10.0,17.0,1.0,,13.0,,,100.0
8,"Clarke, Raphael",6,9,11,17,,,,3.0,1.0,1.0,,1.0,,,,3.0,15.0,1.0,,7.0,1.0,,99.0
26,"Dal Santo, Nick",13,2,12,25,2,,1.0,8.0,1.0,2.0,4.0,3.0,1.0,,2.0,14.0,11.0,,1.0,2.0,1.0,1.0,84.0
24,"Dempster, Sean",11,6,6,17,,,,3.0,4.0,1.0,1.0,1.0,3.0,,,5.0,14.0,,1.0,3.0,,,92.0
25,"Fisher, Sam",13,8,11,24,1,,2.0,3.0,2.0,4.0,5.0,1.0,1.0,,,7.0,16.0,,,4.0,,,94.0
16 ↓,"Gamble, Ryan",4,3,2,6,,,,,,,,,,,,1.0,5.0,,1.0,,,,43.0
14 ↑,"Geary, Jarryn",11,1,4,15,,,,2.0,,6.0,1.0,1.0,1.0,1.0,,4.0,10.0,,,,3.0,2.0,43.0
19,"Gilbert, Sam",8,4,7,15,,,,1.0,1.0,3.0,,3.0,2.0,2.0,,7.0,9.0,1.0,,4.0,,1.0,96.0
18,"Goddard, Brendon",10,2,8,18,1,1.0,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,,9.0,9.0,1.0,1.0,3.0,1.0,1.0,87.0
1,"Gram, Jason",16,5,8,24,1,1.0,,4.0,4.0,2.0,2.0,2.0,,,,3.0,19.0,,,1.0,1.0,,94.0
4,"Jones, Clinton",17,7,12,29,,,,3.0,3.0,5.0,3.0,3.0,2.0,,3.0,8.0,21.0,,,,,,88.0
23,"Koschitzke, Justin",7,9,10,17,2,,21.0,4.0,,4.0,2.0,1.0,1.0,,,7.0,11.0,1.0,1.0,2.0,,2.0,75.0
5,"McEvoy, Ben",6,2,5,11,1,,29.0,6.0,,1.0,2.0,,2.0,,,6.0,6.0,,1.0,6.0,,,76.0
44,"Milne, Stephen",13,5,1,14,4,4.0,,2.0,,2.0,2.0,2.0,3.0,2.0,,6.0,7.0,,3.0,1.0,,,88.0
11,"Montagna, Leigh",16,5,7,23,,,,2.0,1.0,7.0,4.0,4.0,1.0,2.0,,6.0,18.0,,1.0,1.0,1.0,1.0,83.0
30,"Peake, Brett",11,5,9,20,,2.0,,2.0,,4.0,2.0,3.0,1.0,2.0,,5.0,14.0,,,1.0,2.0,3.0,85.0
34,"Polo, Dean",7,6,12,19,,,,1.0,3.0,,2.0,4.0,,2.0,,7.0,12.0,,,4.0,,,79.0
22,"Ray, Farren",8,5,8,16,1,,,4.0,1.0,4.0,,1.0,,1.0,,4.0,12.0,,,1.0,2.0,,81.0
12,"Riewoldt, Nick",12,10,5,17,,2.0,,3.0,,1.0,,2.0,1.0,,,3.0,13.0,1.0,3.0,3.0,,1.0,95.0
13,"Schneider, Adam",12,6,9,21,2,,,1.0,,5.0,1.0,3.0,1.0,1.0,,5.0,17.0,,2.0,3.0,2.0,1.0,76.0
3,"Steven, Jack",11,3,8,19,,2.0,,2.0,1.0,1.0,5.0,1.0,,,,6.0,13.0,,1.0,,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,120,176,412,16,17.0,54.0,60.0,27.0,61.0,41.0,43.0,22.0,17.0,5.0,132.0,281.0,7.0,18.0,61.0,14.0,14.0,
Opposition,Opposition,177,79,151,328,10,12.0,38.0,78.0,40.0,42.0,34.0,54.0,17.0,22.0,1.0,128.0,197.0,11.0,8.0,43.0,6.0,7.0,
