Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",26y 318d,104 (68-0-36 65.38%),63 (0.61),1 (1-0-0 100.00%),3 (3.00)
26,"Bickley, Mark",23y 236d,41 (20-0-21 48.78%),6 (0.15),←,
21,"Brown, David",23y 180d,19 (10-0-9 52.63%),21 (1.11),←,
50,"Groom, Chris",19y 212d,1 (1-0-0 100.00%),2 (2.00),←,
34,"Hart, Ben",18y 262d,23 (12-0-11 52.17%),4 (0.17),←,
35,"Jameson, Rod",22y 271d,34 (18-0-16 52.94%),74 (2.18),←,
2,"Jarman, Andrew",27y 73d,38 (20-0-18 52.63%),21 (0.55),←,
13,"Lee, Scott",29y 296d,44 (22-0-22 50.00%),14 (0.32),←,
27,"Liptak, Matthew",22y 332d,35 (19-0-16 54.29%),48 (1.37),←,
18,"Maynard, Rodney",26y 188d,45 (22-0-23 48.89%),11 (0.24),←,
10,"McDermott, Chris",29y 144d,44 (22-0-22 50.00%),18 (0.41),←,
11,"McGuinness, Tony",28y 326d,150 (71-2-77 48.00%),152 (1.01),41 (21-0-20 51.22%),44 (1.07)
6,"Modra, Tony",24y 27d,9 (5-0-4 55.56%),31 (3.44),←,
15,"Pittman, David",24y 33d,2 (1-0-1 50.00%),1 (0.50),←,
52,"Rehn, Shaun",21y 223d,27 (14-0-13 51.85%),8 (0.30),←,
45,"Rouvray, Paul",20y 344d,2 (2-0-0 100.00%),,←,
3,"Rowe, Stephen",27y 145d,12 (5-0-7 41.67%),11 (0.92),←,
7,"Smart, Nigel",23y 311d,38 (18-0-20 47.37%),2 (0.05),←,
12,"Tregenza, Simon",22y 19d,31 (16-0-15 51.61%),5 (0.16),←,
33,"Weidemann, Wayne",26y 158d,21 (10-0-11 47.62%),1 (0.05),←,
Totals,Totals,24y 187d,720 (376-2-342 52.22%),493 (0.68),,
C,"Cornes, Graham",44y 362d,45 (22-0-23 48.89%),,←,
