North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 229d,46 (23-0-23 50.00%),69 (1.50),8 (5-0-3 62.50%),14 (1.75)
33,"Allison, Brett",29y 355d,204 (111-1-92 54.66%),259 (1.27),←,
14,"Anderson, Brady",22y 338d,8 (5-0-3 62.50%),,←,
11,"Archer, Glenn",25y 53d,125 (78-0-47 62.40%),86 (0.69),←,
26,"Bell, Peter",22y 76d,58 (36-0-22 62.07%),54 (0.93),56 (36-0-20 64.29%),52 (0.93)
12,"Blakey, John",31y 296d,257 (128-0-129 49.81%),81 (0.32),122 (76-0-46 62.30%),43 (0.35)
18,"Carey, Wayne",26y 354d,170 (101-0-69 59.41%),428 (2.52),←,
9,"Chandler, Brett",22y 309d,55 (17-0-38 30.91%),6 (0.11),27 (16-0-11 59.26%),4 (0.15)
6,"Grant, Shannon",21y 27d,66 (37-1-28 56.82%),53 (0.80),8 (5-0-3 62.50%),15 (1.88)
29,"Harvey, Brent",20y 2d,24 (15-0-9 62.50%),19 (0.79),←,
21,"Hewitt, Evan",19y 313d,9 (5-0-4 55.56%),7 (0.78),←,
34,"King, David",26y 70d,94 (59-0-35 62.77%),27 (0.29),←,
35,"Longmire, John",27y 136d,183 (94-1-88 51.64%),505 (2.76),←,
4,"Martyn, Mick",29y 258d,209 (117-1-91 56.22%),14 (0.07),←,
5,"McCartney, Jason",24y 63d,83 (39-0-44 46.99%),48 (0.58),8 (5-0-3 62.50%),
31,"McKernan, Corey",24y 148d,99 (66-0-33 66.67%),105 (1.06),←,
28,"Pickett, Byron",20y 278d,9 (5-0-4 55.56%),,←,
13,"Pike, Martin",25y 183d,89 (30-0-59 33.71%),48 (0.54),29 (18-0-11 62.07%),8 (0.28)
3,"Rock, Anthony",27y 229d,165 (98-0-67 59.39%),132 (0.80),←,
8,"Scott, Robert",29y 76d,214 (128-1-85 60.05%),210 (0.98),82 (53-0-29 64.63%),46 (0.56)
24,"Sholl, Craig",30y 137d,184 (106-0-78 57.61%),108 (0.59),←,
10,"Stevens, Anthony",26y 318d,164 (97-0-67 59.15%),79 (0.48),←,
Totals,Totals,25y 143d,2515 (1395-5-1115 55.47%),2338 (0.93),,
C,"Pagan, Denis",50y 234d,128 (81-0-47 63.28%),,←,
