Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 208d,39 (18-0-21 46.15%),2 (0.05),←,
19,"Betts, Eddie",23y 234d,113 (38-2-73 34.51%),157 (1.39),←,
18,"Bower, Paul",22y 190d,50 (17-0-33 34.00%),2 (0.04),←,
44,"Carrazzo, Andrew",26y 215d,115 (40-2-73 35.65%),34 (0.30),←,
38,"Garlett, Jeff",20y 349d,23 (14-0-9 60.87%),33 (1.43),←,
4,"Gibbs, Bryce",21y 125d,82 (34-0-48 41.46%),40 (0.49),←,
16,"Grigg, Shaun",22y 90d,37 (15-0-22 40.54%),7 (0.19),←,
22,"Hampson, Shaun",22y 119d,30 (14-0-16 46.67%),7 (0.23),←,
23,"Henderson, Lachie",20y 216d,27 (13-0-14 48.15%),17 (0.63),12 (5-0-7 41.67%),14 (1.17)
39,"Jacobs, Sam",22y 99d,15 (7-0-8 46.67%),3 (0.20),←,
40,"Jamison, Michael",24y 37d,50 (23-0-27 46.00%),,←,
45,"Joseph, Aaron",21y 14d,39 (21-0-18 53.85%),4 (0.10),←,
5,"Judd, Chris",26y 313d,191 (113-2-76 59.69%),175 (0.92),57 (29-0-28 50.88%),37 (0.65)
24,"Lucas, Kane",19y 22d,8 (4-0-4 50.00%),,←,
3,"Murphy, Marc",22y 364d,95 (37-0-58 38.95%),75 (0.79),←,
12,"Robinson, Mitch",21y 41d,21 (12-0-9 57.14%),13 (0.62),←,
2,"Russell, Jordan",23y 254d,86 (34-1-51 40.12%),14 (0.16),←,
29,"Scotland, Heath",29y 362d,192 (72-1-119 37.76%),64 (0.33),139 (49-1-89 35.61%),52 (0.37)
6,"Simpson, Kade",26y 74d,126 (45-1-80 36.11%),74 (0.59),←,
30,"Waite, Jarrad",27y 164d,124 (37-2-85 30.65%),135 (1.09),←,
1,"Walker, Andrew",24y 61d,99 (29-2-68 30.30%),32 (0.32),←,
13,"Yarran, Chris",19y 211d,19 (8-0-11 42.11%),21 (1.11),←,
Totals,Totals,23y 105d,1581 (645-13-923 40.80%),909 (0.57),,
C,"Ratten, Brett",39y 7d,67 (31-0-36 46.27%),,←,
