Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",12,1,2,14,1,1.0,,3.0,2.0,4.0,2.0,3.0,,1.0,,5.0,9.0,,,1.0,,,88.0
18,"Betts, Eddie",8,1,7,15,2,2.0,,,,1.0,1.0,3.0,1.0,,,10.0,4.0,,1.0,1.0,,2.0,87.0
16,"Brown, Luke",7,3,5,12,,,,4.0,3.0,1.0,,2.0,1.0,1.0,,8.0,5.0,,,4.0,2.0,,83.0
5,"Crouch, Matt",13,3,23,36,,,,5.0,,3.0,7.0,3.0,2.0,,,18.0,17.0,,,1.0,,,77.0
39,"Doedee, Tom",9,1,9,18,,,,3.0,4.0,1.0,2.0,2.0,1.0,1.0,,8.0,10.0,,,8.0,,,92.0
26,"Douglas, Richard",11,,8,19,2,4.0,,3.0,,7.0,2.0,3.0,4.0,3.0,,11.0,9.0,,,3.0,,1.0,71.0
28,"Ellis-Yolmen, Cam",6,1,12,18,,,2.0,3.0,,1.0,8.0,1.0,1.0,,,13.0,5.0,,,4.0,,,75.0
32,"Fogarty, Darcy",8,4,3,11,1,,,2.0,,3.0,,4.0,,3.0,,5.0,7.0,,1.0,4.0,,1.0,88.0
6,"Gibbs, Bryce",21,5,15,36,,,,9.0,4.0,4.0,9.0,3.0,1.0,1.0,2.0,15.0,19.0,,,1.0,1.0,1.0,79.0
20,"Gibson, Sam",14,5,11,25,,1.0,,3.0,1.0,4.0,2.0,,1.0,,,10.0,16.0,,1.0,,,,80.0
1,"Greenwood, Hugh",9,3,11,20,,2.0,,7.0,1.0,4.0,4.0,,2.0,,,17.0,3.0,2.0,,1.0,,,74.0
15,"Hartigan, Kyle",6,3,3,9,,,,2.0,2.0,,,,3.0,,,3.0,6.0,,,2.0,,,80.0
24,"Jacobs, Sam",6,,5,11,,,39.0,3.0,1.0,4.0,6.0,1.0,3.0,,,7.0,4.0,,,4.0,,,79.0
4,"Jenkins, Josh",10,6,3,13,1,3.0,8.0,5.0,,3.0,,3.0,,,,4.0,10.0,1.0,2.0,4.0,,1.0,90.0
8,"Kelly, Jake",8,5,5,13,,,,8.0,4.0,,,,1.0,,,6.0,7.0,,,2.0,,,81.0
29,"Laird, Rory",17,6,13,30,,,,3.0,6.0,,3.0,4.0,1.0,1.0,,14.0,16.0,,,1.0,2.0,1.0,90.0
27,"Lynch, Tom",6,1,4,10,,,,3.0,,1.0,,1.0,,,,3.0,7.0,,,,,,62.0
14,"Mackay, David",10,3,4,14,,,,3.0,1.0,4.0,1.0,1.0,,,,1.0,12.0,,,2.0,1.0,1.0,88.0
30,"Milera, Wayne",12,6,2,14,1,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,,,6.0,12.0,,1.0,2.0,,,80.0
44,"Murphy, Lachlan",6,1,3,9,1,,,1.0,,3.0,1.0,4.0,1.0,1.0,,3.0,6.0,,,,,1.0,79.0
11,"Seedsman, Paul",7,1,9,16,2,,,2.0,2.0,3.0,3.0,1.0,1.0,,,11.0,7.0,1.0,,5.0,1.0,,83.0
12,"Talia, Daniel",8,6,6,14,,,,3.0,,2.0,,1.0,2.0,1.0,,7.0,6.0,2.0,,9.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,65,163,377,11,15.0,49.0,76.0,34.0,57.0,52.0,41.0,27.0,13.0,2.0,185.0,197.0,6.0,6.0,59.0,7.0,9.0,
Opposition,Opposition,221,70,142,363,14,13.0,44.0,96.0,43.0,53.0,40.0,65.0,13.0,27.0,4.0,166.0,199.0,11.0,10.0,71.0,8.0,10.0,
