West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",9,1,6,15,,1.0,,5.0,,5.0,,,1.0,,,4.0,10.0,,,,,,84.0
26,"Butler, Sam",6,5,3,9,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,7.0,,,1.0,,,60.0
20,"Cox, Dean",17,4,8,25,1,,19.0,2.0,3.0,4.0,7.0,2.0,3.0,,,12.0,13.0,,1.0,1.0,1.0,,87.0
18,"Ebert, Brad",11,5,10,21,,,,2.0,1.0,4.0,2.0,7.0,,,,6.0,15.0,,,3.0,1.0,,84.0
32,"Embley, Andrew",16,10,12,28,,1.0,,4.0,3.0,4.0,2.0,1.0,2.0,,,7.0,21.0,1.0,,1.0,5.0,1.0,96.0
7,"Fletcher, Chad",16,6,12,28,,,,,3.0,1.0,5.0,7.0,,1.0,,10.0,18.0,,,,,,77.0
23,"Glass, Darren",3,4,11,14,,,,,1.0,,,1.0,1.0,1.0,,5.0,9.0,1.0,,10.0,,,94.0
29,"Hansen, Ashley",5,3,1,6,,1.0,,3.0,,2.0,,1.0,1.0,,,3.0,3.0,1.0,,1.0,,,90.0
19,"Houlihan, Tim",5,2,4,9,,,,1.0,,1.0,,1.0,1.0,,,3.0,6.0,,,1.0,,,67.0
39,"Hunter, Adam",9,9,5,14,1,1.0,,1.0,2.0,2.0,1.0,,,,,8.0,6.0,5.0,4.0,4.0,,1.0,94.0
38,"Jones, Brett",12,5,9,21,,1.0,,1.0,3.0,1.0,,2.0,,,,3.0,18.0,,,1.0,3.0,,77.0
4,"Kerr, Daniel",15,,7,22,,,,3.0,,2.0,3.0,5.0,2.0,,,10.0,11.0,,,,6.0,,91.0
2,"LeCras, Mark",5,3,4,9,3,,,1.0,,1.0,1.0,,,,,3.0,6.0,,1.0,1.0,,,84.0
21,"Lynch, Quinten",8,4,2,10,,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,6.0,1.0,1.0,1.0,,,91.0
42,"Maister, Beau",6,6,9,15,,,,2.0,1.0,,,4.0,,2.0,,5.0,10.0,,,7.0,,,99.0
27,"McKinley, Ben",3,1,6,9,,,,2.0,,1.0,,1.0,,,,3.0,6.0,,,,,,69.0
6,"Nicoski, Mark",15,9,6,21,,,,1.0,3.0,2.0,4.0,3.0,,,,8.0,13.0,,,2.0,1.0,1.0,99.0
11,"Priddis, Matt",9,3,8,17,,3.0,,4.0,1.0,2.0,3.0,1.0,1.0,,,7.0,11.0,,1.0,1.0,2.0,,76.0
31,"Schofield, Will",6,5,4,10,,,,4.0,2.0,,,4.0,,1.0,,3.0,6.0,,,12.0,,,88.0
37,"Selwood, Adam",2,1,4,6,,,,,2.0,,,2.0,,1.0,,,6.0,,,2.0,,,29.0
5,"Stenglein, Tyson",4,,6,10,,,,4.0,,1.0,4.0,,2.0,,,7.0,3.0,,,2.0,,,70.0
44,"Wirrpanda, David",9,6,8,17,,2.0,,2.0,3.0,3.0,1.0,2.0,,,,7.0,10.0,,1.0,,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,92,145,336,5,17.0,23.0,46.0,30.0,38.0,35.0,47.0,16.0,8.0,,121.0,214.0,9.0,9.0,51.0,19.0,3.0,
Opposition,Opposition,225,125,227,452,28,14.0,36.0,51.0,29.0,58.0,34.0,41.0,8.0,14.0,6.0,130.0,323.0,16.0,21.0,43.0,24.0,18.0,
