Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",9,4,10,19,,,,5.0,4.0,1.0,1.0,1.0,1.0,,,6.0,12.0,1.0,,1.0,,2.0,89.0
18,"Banfield, Todd",5,3,2,7,,2.0,,2.0,2.0,3.0,1.0,1.0,2.0,,,5.0,4.0,1.0,1.0,1.0,1.0,,81.0
20 ↑,"Black, Simon",4,1,11,15,,,,1.0,2.0,1.0,2.0,3.0,,1.0,,5.0,9.0,,,1.0,,1.0,35.0
16,"Brown, Jonathan",9,9,5,14,4,3.0,1.0,,,2.0,,3.0,1.0,1.0,,5.0,11.0,1.0,6.0,1.0,,,92.0
47,"Crisp, Jack",2,3,4,6,,,,4.0,,,1.0,,,,,3.0,3.0,2.0,,,,,83.0
39,"Drummond, Josh",11,3,1,12,,,,3.0,5.0,4.0,1.0,,,,,2.0,10.0,1.0,,6.0,,,87.0
6,"Green, Josh",7,1,5,12,2,,,1.0,,2.0,,1.0,,,,6.0,6.0,,,,1.0,,87.0
11,"Hanley, Pearce",6,2,5,11,,,1.0,,1.0,2.0,1.0,,,,,3.0,6.0,,1.0,2.0,,,83.0
2,"Harwood, Ryan",8,3,11,19,,1.0,,4.0,3.0,2.0,3.0,2.0,1.0,1.0,,9.0,10.0,,,2.0,,,89.0
22,"Hudson, Ben",7,2,9,16,,,31.0,1.0,2.0,,6.0,4.0,,2.0,,10.0,6.0,1.0,,3.0,,1.0,79.0
28 ↓,"Karnezis, Patrick",3,1,4,7,,,,3.0,,1.0,,4.0,,3.0,,4.0,4.0,,,,,1.0,53.0
19,"Lisle, Jordan",6,3,5,11,,2.0,7.0,2.0,,1.0,2.0,1.0,1.0,1.0,,4.0,7.0,1.0,1.0,4.0,,,87.0
21,"Merrett, Daniel",7,3,4,11,,,,2.0,4.0,,,1.0,1.0,1.0,,3.0,8.0,,,18.0,,,100.0
24,"Patfull, Joel",6,4,6,12,,,,4.0,3.0,1.0,1.0,1.0,1.0,,,4.0,9.0,,,5.0,,,98.0
31,"Polkinghorne, James",7,4,5,12,1,,,3.0,1.0,2.0,2.0,2.0,,2.0,,4.0,8.0,,2.0,,,,81.0
29,"Raines, Andrew",9,2,6,15,,2.0,,2.0,,1.0,2.0,3.0,1.0,,,5.0,10.0,,,1.0,,,83.0
30,"Redden, Jack",10,4,13,23,1,,,6.0,,3.0,6.0,5.0,1.0,2.0,,11.0,14.0,,,1.0,,,82.0
10,"Rich, Daniel",14,5,9,23,,,,5.0,2.0,4.0,4.0,2.0,1.0,,,9.0,13.0,1.0,,3.0,,,77.0
38,"Rockliff, Tom",9,3,12,21,2,,,4.0,2.0,3.0,2.0,3.0,,2.0,,11.0,11.0,1.0,1.0,1.0,,,90.0
48,"Wrigley, Stephen",6,2,2,8,,,,3.0,3.0,1.0,,1.0,2.0,,,4.0,5.0,,,3.0,,1.0,90.0
26,"Yeo, Elliot",10,4,4,14,,,,,3.0,,,2.0,1.0,1.0,,6.0,8.0,2.0,,3.0,,,76.0
15,"Zorko, Dayne",8,4,11,19,2,1.0,,9.0,,5.0,2.0,2.0,,1.0,,8.0,12.0,,,1.0,,2.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,70,144,307,12,12.0,40.0,64.0,37.0,39.0,37.0,42.0,14.0,18.0,,127.0,186.0,12.0,12.0,57.0,2.0,8.0,
Opposition,Opposition,221,93,144,365,20,12.0,49.0,56.0,18.0,63.0,51.0,35.0,18.0,14.0,6.0,147.0,217.0,14.0,12.0,52.0,7.0,14.0,
