North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",23y 134d,24 (12-0-12 50.00%),8 (0.33),14 (5-0-9 35.71%),4 (0.29)
18,"Atley, Shaun",24y 276d,144 (77-0-67 53.47%),22 (0.15),←,
50,"Brown, Ben",24y 208d,67 (40-0-27 59.70%),120 (1.79),←,
13,"Clarke, Ryan",19y 364d,13 (5-0-8 38.46%),4 (0.31),←,
10,"Cunnington, Ben",25y 351d,156 (84-0-72 53.85%),63 (0.40),←,
14,"Dumont, Trent",21y 351d,31 (9-0-22 29.03%),13 (0.42),←,
27,"Garner, Taylor",23y 159d,25 (15-0-10 60.00%),16 (0.64),←,
43,"Gibson, Sam",31y 20d,120 (67-0-53 55.83%),49 (0.41),←,
22,"Goldstein, Todd",28y 350d,182 (96-1-85 53.02%),99 (0.54),←,
6,"Hansen, Lachlan",28y 303d,150 (73-1-76 49.00%),81 (0.54),←,
4,"Higgins, Shaun",29y 104d,173 (84-1-88 48.84%),189 (1.09),44 (26-0-18 59.09%),61 (1.39)
8,"Hrovat, Nathan",23y 9d,42 (18-0-24 42.86%),22 (0.52),12 (4-0-8 33.33%),8 (0.67)
11,"McDonald, Luke",22y 127d,64 (37-0-27 57.81%),8 (0.13),←,
42,"Mountford, Declan",20y 123d,2 (0-0-2 0.00%),,←,
17,"Mullett, Aaron",25y 113d,76 (38-0-38 50.00%),27 (0.36),←,
25,"Tarrant, Robbie",28y 52d,96 (48-0-48 50.00%),42 (0.44),←,
16,"Thompson, Scott",31y 38d,190 (94-2-94 50.00%),6 (0.03),←,
28,"Turner, Kayne",21y 167d,33 (18-0-15 54.55%),31 (0.94),←,
30,"Waite, Jarrad",34y 132d,227 (95-4-128 42.73%),333 (1.47),43 (29-0-14 67.44%),81 (1.88)
2,"Williams, Marley",23y 329d,80 (40-0-40 50.00%),9 (0.11),12 (4-0-8 33.33%),3 (0.25)
32,"Wood, Mason",23y 276d,24 (12-0-12 50.00%),27 (1.13),←,
7,"Ziebell, Jack",26y 108d,159 (79-0-80 49.69%),96 (0.60),←,
Totals,Totals,25y 203d,2078 (1041-9-1028 50.10%),1265 (0.61),,
C,"Scott, Brad",41y 44d,169 (89-0-80 52.66%),,←,
