Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 226d,19 (8-0-11 42.11%),33 (1.74),←,
44,"Bandy, Daniel",20y 176d,10 (5-0-5 50.00%),11 (1.10),←,
24,"Burton, Matthew",25y 359d,19 (8-0-11 42.11%),9 (0.47),←,
42,"Callaghan, Craig",20y 64d,14 (2-0-12 14.29%),5 (0.36),←,
13,"Chisholm, Scott",22y 350d,22 (10-0-12 45.45%),4 (0.18),←,
6,"Gilbert, Phil",26y 179d,38 (15-0-23 39.47%),8 (0.21),13 (4-0-9 30.77%),2 (0.15)
22,"Godden, Tony",24y 23d,19 (11-0-8 57.89%),11 (0.58),6 (3-0-3 50.00%),3 (0.50)
32,"Harding, Greg",19y 238d,7 (3-0-4 42.86%),,←,
16,"Hynes, David",29y 42d,80 (55-1-24 69.38%),59 (0.74),7 (3-0-4 42.86%),4 (0.57)
38,"Jones, Anthony",21y 145d,18 (8-0-10 44.44%),,←,
11,"Kickett, Dale",28y 8d,73 (34-0-39 46.58%),43 (0.59),27 (11-0-16 40.74%),3 (0.11)
28,"Koops, Steven",17y 293d,3 (1-0-2 33.33%),3 (1.00),←,
36,"Leach, Quenton",23y 266d,26 (10-0-16 38.46%),9 (0.35),←,
9,"Mann, Peter",25y 248d,68 (29-0-39 42.65%),56 (0.82),29 (11-0-18 37.93%),44 (1.52)
8,"McManus, Shaun",20y 93d,25 (9-0-16 36.00%),20 (0.80),←,
45,"Mitchell, Gavin",23y 136d,7 (3-0-4 42.86%),5 (0.71),←,
21,"Muir, David",24y 300d,12 (2-0-10 16.67%),1 (0.08),←,
25,"Norrish, Jason",24y 107d,43 (20-0-23 46.51%),5 (0.12),23 (8-0-15 34.78%),3 (0.13)
10,"OReilly, Stephen",23y 185d,63 (30-0-33 47.62%),8 (0.13),27 (9-0-18 33.33%),3 (0.11)
40,"Toia, Luke",18y 171d,1 (0-0-1 0.00%),,←,
26,"Waterhouse, Clive",21y 324d,3 (1-0-2 33.33%),2 (0.67),←,
Totals,Totals,23y 13d,570 (264-1-305 46.32%),292 (0.51),,
C,"Neesham, Gerard",41y 153d,29 (11-0-18 37.93%),,←,
