Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",12,5,6,18,,,,5.0,4.0,2.0,1.0,,1.0,,,7.0,12.0,2.0,,3.0,,1.0,80.0
22,"Breust, Luke",12,3,3,15,5,2.0,,3.0,,2.0,2.0,1.0,2.0,,,9.0,5.0,1.0,2.0,,,2.0,83.0
9,"Burgoyne, Shaun",6,4,10,16,,,,7.0,2.0,1.0,1.0,2.0,2.0,1.0,,8.0,8.0,,,1.0,,1.0,79.0
13,"Cheney, Kyle",5,4,5,10,,,,,1.0,,1.0,,,,,1.0,10.0,,,2.0,,,88.0
6,"Gibson, Josh",9,5,9,18,,,,1.0,4.0,2.0,,1.0,,,,3.0,14.0,,,7.0,,,100.0
19,"Gunston, Jack",13,4,8,21,3,1.0,,2.0,1.0,4.0,,2.0,1.0,2.0,,8.0,13.0,1.0,3.0,2.0,,2.0,85.0
20,"Hale, David",6,6,6,12,,,29.0,,1.0,1.0,3.0,2.0,1.0,1.0,,5.0,8.0,1.0,,2.0,,,80.0
3,"Lewis, Jordan",11,5,9,20,5,1.0,3.0,,,3.0,1.0,1.0,1.0,,1.0,13.0,7.0,3.0,3.0,,,1.0,96.0
5,"Mitchell, Sam",20,2,13,33,,1.0,1.0,3.0,2.0,4.0,9.0,5.0,2.0,2.0,3.0,13.0,20.0,,,1.0,1.0,1.0,87.0
29,"Murphy, Tom",10,2,6,16,1,1.0,,2.0,,3.0,,6.0,,2.0,,4.0,12.0,,,3.0,,1.0,91.0
28 ↓,"Puopolo, Paul",7,4,6,13,1,1.0,,3.0,,3.0,1.0,,3.0,,,7.0,7.0,1.0,,,,,65.0
33,"Rioli, Cyril",9,1,10,19,1,,,8.0,,7.0,4.0,,1.0,,,13.0,7.0,,,2.0,,3.0,76.0
2,"Roughead, Jarryd",12,6,8,20,3,1.0,6.0,,1.0,3.0,5.0,5.0,2.0,3.0,,9.0,11.0,1.0,3.0,,,,84.0
21 ↑,"Savage, Shane",4,2,3,7,,1.0,,,,2.0,,,,,,2.0,5.0,,1.0,,,1.0,19.0
25,"Schoenmakers, Ryan",8,4,5,13,,,,1.0,1.0,1.0,,3.0,2.0,3.0,,3.0,9.0,,,9.0,,,93.0
12,"Sewell, Brad",12,2,14,26,1,,,7.0,,3.0,5.0,2.0,,1.0,,9.0,16.0,,,3.0,,,84.0
26,"Shiels, Liam",10,3,11,21,,,,3.0,2.0,,8.0,3.0,2.0,1.0,,11.0,8.0,1.0,,2.0,,,89.0
16,"Smith, Isaac",10,3,10,20,,,,1.0,1.0,1.0,,,,,,5.0,14.0,,,,,,85.0
24,"Stratton, Ben",8,4,2,10,,,,4.0,1.0,2.0,,1.0,,1.0,,2.0,7.0,1.0,,5.0,,,92.0
4,"Suckling, Matt",15,5,7,22,,,,,5.0,2.0,1.0,2.0,,1.0,,5.0,14.0,,,3.0,,1.0,78.0
37,"Whitecross, Brendan",11,5,9,20,,,2.0,4.0,,4.0,5.0,2.0,,1.0,,9.0,12.0,1.0,,3.0,,,83.0
11,"Young, Clinton",13,9,1,14,1,2.0,,2.0,3.0,4.0,,,,,,1.0,12.0,1.0,3.0,3.0,,2.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,88,161,384,21,12.0,41.0,56.0,29.0,54.0,47.0,38.0,20.0,19.0,4.0,147.0,231.0,14.0,15.0,51.0,1.0,16.0,
Opposition,Opposition,212,91,175,387,13,13.0,44.0,65.0,32.0,47.0,34.0,39.0,19.0,20.0,2.0,138.0,255.0,8.0,11.0,52.0,9.0,10.0,
