Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",12,4,5,17,2,,,1.0,1.0,4.0,,2.0,1.0,1.0,,8.0,11.0,,,2.0,1.0,,
17,"Burns, Scott",14,2,6,20,1,,,8.0,4.0,3.0,3.0,,3.0,,,11.0,9.0,,1.0,1.0,,,
8,"Clement, James",12,7,2,14,,,,2.0,12.0,1.0,,2.0,,1.0,,1.0,12.0,,,6.0,1.0,,
34,"Cloke, Jason",8,5,2,10,,,,2.0,2.0,1.0,,3.0,,,,5.0,5.0,1.0,,8.0,1.0,,
1,"Davis, Leon",7,4,1,8,3,,,2.0,,3.0,1.0,1.0,,,,6.0,3.0,2.0,1.0,1.0,,,
19,"Davis, Nick",8,3,1,9,2,,1.0,1.0,,2.0,,,1.0,,,5.0,4.0,,1.0,2.0,,,
4,"Didak, Alan",4,1,,4,1,2.0,,,,2.0,1.0,,,,,1.0,3.0,,,,,,
25,"Fraser, Josh",1,,,1,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,
9,"Freeborn, Glenn",4,4,9,13,,,,,,,2.0,,,,,3.0,9.0,,,4.0,,,
26,"Johnson, Ben",4,3,6,10,,,,2.0,3.0,,1.0,5.0,1.0,2.0,,4.0,7.0,,,3.0,,,
18,"Licuria, Paul",23,7,17,40,,2.0,,5.0,6.0,6.0,8.0,3.0,1.0,,,15.0,25.0,,,2.0,3.0,,
24,"Lockyer, Tarkyn",7,2,7,14,,,,5.0,,2.0,2.0,2.0,2.0,,,7.0,8.0,1.0,,4.0,,,
37,"Lonie, Ryan",14,4,7,21,2,1.0,,2.0,2.0,4.0,,2.0,,1.0,,7.0,14.0,,,3.0,,,
12,"McKee, Steven",12,5,2,14,1,1.0,14.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,,3.0,8.0,,1.0,3.0,,,
7,"Molloy, Jarrod",1,1,2,3,,,,,,,,,,,,2.0,1.0,,1.0,,,,
11,"OBree, Shane",17,5,7,24,1,,,2.0,2.0,2.0,6.0,4.0,,1.0,,9.0,15.0,,2.0,2.0,,,
35,"Prestigiacomo, Simon",7,3,4,11,,,1.0,1.0,5.0,,,1.0,,,,6.0,4.0,,,3.0,,,
23,"Rocca, Anthony",10,5,,10,2,1.0,1.0,1.0,,3.0,,,,,,5.0,4.0,3.0,3.0,1.0,,,
29,"Scotland, Heath",4,,2,6,,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,4.0,,,1.0,,,
15,"Steinfort, Carl",11,4,7,18,1,,1.0,3.0,1.0,,3.0,,1.0,,,8.0,11.0,,1.0,3.0,,,
20,"Tarrant, Chris",6,5,5,11,,3.0,,,,5.0,,,,,,4.0,7.0,,,6.0,,,
14,"Wakelin, Shane",5,2,4,9,,,1.0,2.0,2.0,1.0,,2.0,,1.0,,3.0,5.0,,,5.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,76,96,287,16,12.0,21.0,46.0,42.0,44.0,32.0,29.0,11.0,8.0,,116.0,169.0,7.0,11.0,60.0,7.0,,
Opposition,Opposition,180,73,84,264,14,11.0,43.0,59.0,25.0,58.0,38.0,40.0,8.0,11.0,,109.0,147.0,14.0,11.0,26.0,10.0,,
