Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Armstrong, Matt",21,3,11,32,1,,,2.0,,,,,2.0,,,,,,,,,,
32,"Baldwin, Jason",4,1,3,7,,,,2.0,,,,,1.0,,,,,,,,,,
34,"Boyd, Brad",19,5,14,33,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Cummings, Trent",1,1,4,5,,1.0,,,,,,,,1.0,,,,,,,,,
18,"Dunstan, Michael",6,3,7,13,,1.0,,1.0,,,,,,,,,,,,,,,
17,"Hawking, Simon",8,1,1,9,,,,1.0,,,,,2.0,,,,,,,,,,
13,"Kavanagh, Tom",11,6,4,15,,,,1.0,,,,,3.0,,,,,,,,,,
29,"Lyon, Ross",13,3,13,26,1,,,2.0,,,,,2.0,,,,,,,,,,
30,"Manson, James",3,4,8,11,1,,5.0,1.0,,,,,,,,,,,,,,,
25,"McCarthy, John",8,3,1,9,2,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"McGregor, Anthony",7,1,1,8,,,,3.0,,,,,,,,,,,,,,,
7,"Molloy, Jarrod",7,2,6,13,1,3.0,1.0,1.0,,,,,,,,,,,,,,,
4,"Paxman, Stephen",3,2,7,10,,,2.0,2.0,,,,,,1.0,,,,,,,,,
27,"Payne, Darren",9,3,5,14,,1.0,,1.0,,,,,,1.0,,,,,,,,,
1,"Roos, Paul",10,1,10,20,,,1.0,2.0,,,,,,2.0,,,,,,,,,
9,"Sartori, Peter",4,3,7,11,,,4.0,2.0,,,,,1.0,,,,,,,,,,
21,"Sporn, Kieran",7,5,7,14,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
22,"Stretch, Steven",12,6,9,21,2,,,1.0,,,,,2.0,1.0,,,,,,,,,
12,"Wheildon, Darren",9,9,4,13,3,1.0,,2.0,,,,,,1.0,,,,,,,,,
8,"Wynd, Jim",16,6,8,24,2,,,1.0,,,,,2.0,1.0,,,,,,,,,
16,"Zanotti, Mark",7,3,7,14,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,71,137,322,13,12.0,13.0,32.0,,,,,18.0,11.0,1.0,,,,,,,,
Opposition,Opposition,207,59,119,326,17,17.0,14.0,23.0,,,,,11.0,18.0,5.0,,,,,,,,
