Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",23y 176d,93 (32-0-61 34.41%),236 (2.54),←,
3,"Coniglio, Stephen",22y 284d,85 (35-0-50 41.18%),33 (0.39),←,
1,"Davis, Phil",26y 25d,97 (41-0-56 42.27%),6 (0.06),79 (30-0-49 37.97%),5 (0.06)
4,"Greene, Toby",22y 365d,98 (34-0-64 34.69%),78 (0.80),←,
32,"Griffen, Ryan",30y 59d,238 (119-1-118 50.21%),146 (0.61),36 (22-0-14 61.11%),16 (0.44)
19,"Haynes, Nick",24y 129d,62 (25-0-37 40.32%),6 (0.10),←,
2,"Hopper, Jacob",19y 231d,10 (7-0-3 70.00%),5 (0.50),←,
22,"Kelly, Josh",21y 225d,60 (30-0-30 50.00%),34 (0.57),←,
37,"Lobb, Rory",23y 228d,35 (20-0-15 57.14%),36 (1.03),←,
41,"Mumford, Shane",30y 81d,151 (98-2-51 65.56%),47 (0.31),51 (29-0-22 56.86%),8 (0.16)
7,"Palmer, Rhys",27y 224d,122 (41-0-81 33.61%),95 (0.78),69 (20-0-49 28.99%),72 (1.04)
24,"Patfull, Joel",31y 292d,220 (97-3-120 44.77%),26 (0.12),38 (24-0-14 63.16%),2 (0.05)
12,"Patton, Jonathon",23y 127d,55 (24-0-31 43.64%),75 (1.36),←,
9,"Scully, Tom",25y 132d,127 (46-1-80 36.61%),57 (0.45),96 (33-0-63 34.38%),51 (0.53)
23,"Shaw, Heath",30y 302d,237 (144-2-91 61.18%),39 (0.16),64 (34-0-30 53.13%),2 (0.03)
5,"Shiel, Dylan",23y 199d,87 (31-0-56 35.63%),46 (0.53),←,
10,"Smith, Devon",23y 127d,93 (29-0-64 31.18%),85 (0.91),←,
20,"Tomlinson, Adam",23y 45d,67 (18-0-49 26.87%),18 (0.27),←,
8,"Ward, Callan",26y 167d,167 (68-0-99 40.72%),85 (0.51),107 (36-0-71 33.64%),52 (0.49)
6,"Whitfield, Lachie",22y 68d,72 (28-0-44 38.89%),33 (0.46),←,
29,"Williams, Zac",22y 4d,53 (24-0-29 45.28%),13 (0.25),←,
16,"Wilson, Nathan",23y 261d,53 (25-0-28 47.17%),12 (0.23),←,
Totals,Totals,24y 337d,2282 (1016-9-1257 44.52%),1211 (0.53),,
C,"Cameron, Leon",44y 22d,68 (34-0-34 50.00%),,←,
