Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Athorn, Mark",12,1,9,21,,,,1.0,,,,,1.0,,,,,,,,,,
32,"Baldwin, Jason",5,2,4,9,,1.0,,,,,,,,1.0,,,,,,,,,
49,"Bunn, Mark",16,,5,21,,,,1.0,,,,,1.0,1.0,,,,,,,,,
40,"Clayton, Scott",12,2,7,19,,,,1.0,,,,,,2.0,,,,,,,,,
36,"Dundas, Matthew",16,2,3,19,3,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,
7,"Gale, Michael",15,5,8,23,,,,1.0,,,,,,2.0,,,,,,,,,
6,"Ironmonger, John",9,4,5,14,,,32.0,1.0,,,,,1.0,1.0,,,,,,,,,
43,"Johnston, Andrew",6,3,10,16,,,,,,,,,3.0,,,,,,,,,,
21,"Kappler, Darren",19,2,3,22,1,3.0,,,,,,,,1.0,,,,,,,,,
12,"Kickett, Dale",7,4,5,12,2,,,,,,,,,4.0,,,,,,,,,
11,"Lynch, Alastair",5,2,3,8,,,,,,,,,,1.0,,,,,,,,,
29,"Lyon, Ross",7,3,7,14,,,,,,,,,,2.0,,,,,,,,,
16,"Matera, Wally",3,1,3,6,4,,,,,,,,,,,,,,,,,,
3,"Pert, Gary",10,6,5,15,,1.0,1.0,4.0,,,,,3.0,1.0,,,,,,,,,
1,"Roos, Paul",14,11,5,19,3,3.0,,,,,,,1.0,,3.0,,,,,,,,
20,"Rowe, Duane",15,3,4,19,,1.0,,2.0,,,,,,2.0,,,,,,,,,
33,"Stephens, Brett",9,,7,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Strooper, David",10,1,6,16,,,,1.0,,,,,2.0,2.0,,,,,,,,,
34,"Woods, Tony",12,4,11,23,,,,3.0,,,,,,1.0,,,,,,,,,
8,"Wynd, Jim",11,2,7,18,,,1.0,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,58,117,330,13,13.0,34.0,17.0,,,,,17.0,24.0,3.0,,,,,,,,
Opposition,Opposition,214,79,126,340,20,8.0,36.0,21.0,,,,,21.0,17.0,3.0,,,,,,,,
