Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",7,2,3,10,1,,,1.0,3.0,2.0,2.0,5.0,1.0,1.0,,5.0,6.0,,1.0,1.0,,,85.0
24,"Bews, Jed",9,4,5,14,,,,2.0,2.0,3.0,1.0,,,,1.0,5.0,8.0,1.0,,1.0,,1.0,87.0
46,"Blicavs, Mark",11,7,10,21,,,6.0,3.0,,,6.0,4.0,,2.0,,11.0,9.0,2.0,,4.0,,,87.0
35,"Dangerfield, Patrick",14,5,10,24,,,,4.0,,9.0,5.0,3.0,2.0,,2.0,15.0,9.0,2.0,,2.0,1.0,3.0,83.0
22,"Duncan, Mitch",13,5,7,20,,1.0,,6.0,,3.0,2.0,4.0,2.0,,,7.0,13.0,,1.0,,,2.0,81.0
13,"Fogarty, Lachie",9,3,3,12,1,,,4.0,,,1.0,2.0,3.0,2.0,,4.0,9.0,,1.0,,,1.0,86.0
29,"Guthrie, Cameron",9,4,18,27,1,,,5.0,1.0,3.0,3.0,5.0,,1.0,,8.0,18.0,,1.0,1.0,,1.0,76.0
26,"Hawkins, Tom",12,10,5,17,6,2.0,,3.0,,1.0,,2.0,,1.0,3.0,12.0,7.0,7.0,9.0,3.0,1.0,2.0,90.0
25,"Henderson, Lachie",10,8,3,13,1,,,,1.0,1.0,,2.0,,,,3.0,10.0,2.0,1.0,1.0,,,92.0
38,"Henry, Jack",11,7,,11,,,,4.0,3.0,2.0,,1.0,,,,2.0,9.0,1.0,,4.0,,,81.0
8,"Kolodjashnij, Jake",6,3,1,7,,,,1.0,,1.0,,1.0,,1.0,,1.0,6.0,,,2.0,,1.0,71.0
27,"Menegola, Sam",13,6,8,21,1,,,,4.0,3.0,3.0,2.0,,2.0,,8.0,14.0,,1.0,1.0,,,80.0
32,"Miers, Gryan",13,6,6,19,,1.0,,,,3.0,2.0,2.0,2.0,,,5.0,13.0,,1.0,,,1.0,89.0
42,"OConnor, Mark",7,3,4,11,,,,2.0,1.0,1.0,,,,,,7.0,5.0,,,6.0,,,88.0
3,"Parfitt, Brandan",5,,11,16,,1.0,,5.0,4.0,3.0,1.0,4.0,,1.0,,9.0,9.0,,,2.0,,,73.0
23,"Rohan, Gary",11,7,1,12,3,,,3.0,,2.0,,1.0,2.0,,,5.0,8.0,,1.0,5.0,,,91.0
14,"Selwood, Joel",8,3,6,14,,,,2.0,2.0,3.0,1.0,2.0,,2.0,,3.0,13.0,,,3.0,,,70.0
37,"Simpson, Sam",5,3,4,9,,1.0,,1.0,,,,2.0,,1.0,,3.0,6.0,,1.0,2.0,,,46.0
1,"Stanley, Rhys",7,3,5,12,,,13.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,9.0,3.0,2.0,,4.0,,,83.0
44,"Stewart, Tom",16,9,4,20,,,,1.0,5.0,1.0,,2.0,,1.0,,2.0,16.0,,,2.0,,,88.0
7,"Taylor, Harry",3,4,5,8,,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,6.0,,,10.0,,,91.0
2,"Tuohy, Zach",11,6,2,13,,,,,4.0,4.0,,2.0,,1.0,,2.0,11.0,,,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,108,121,331,14,7.0,20.0,49.0,33.0,47.0,31.0,49.0,13.0,18.0,6.0,128.0,208.0,17.0,18.0,54.0,2.0,12.0,
Opposition,Opposition,157,53,95,252,4,7.0,32.0,50.0,31.0,37.0,30.0,38.0,18.0,13.0,,105.0,140.0,4.0,2.0,31.0,,2.0,
