Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",20y 73d,7 (4-0-3 57.14%),3 (0.43),←,
27,"Chapman, Wade",20y 115d,25 (7-0-18 28.00%),6 (0.24),←,
23,"Crawford, Justin",19y 38d,11 (6-0-5 54.55%),7 (0.64),←,
8,"Cresswell, Daryn",24y 341d,74 (15-0-59 20.27%),65 (0.88),←,
6,"Dunkley, Andrew",27y 303d,80 (18-1-61 23.13%),7 (0.09),←,
12,"Dyson, Kevin",28y 359d,75 (38-0-37 50.67%),25 (0.33),5 (3-0-2 60.00%),
10,"Filandia, Peter",25y 349d,38 (14-0-24 36.84%),35 (0.92),25 (7-0-18 28.00%),21 (0.84)
9,"Grant, Shannon",19y 8d,15 (5-0-10 33.33%),9 (0.60),←,
14,"Kelly, Paul",26y 274d,117 (26-2-89 23.08%),70 (0.60),←,
24,"Kickett, Derek",33y 204d,132 (66-1-65 50.38%),162 (1.23),43 (14-0-29 32.56%),56 (1.30)
4,"Lockett, Tony",30y 49d,207 (79-0-128 38.16%),1030 (4.98),24 (11-0-13 45.83%),132 (5.50)
34,"Luff, Troy",26y 157d,45 (11-1-33 25.56%),33 (0.73),←,
11,"Maxfield, Stuart",24y 18d,94 (38-1-55 40.96%),68 (0.72),5 (3-0-2 60.00%),3 (0.60)
32,"McPherson, Daniel",20y 297d,6 (2-0-4 33.33%),1 (0.17),←,
36,"Nicks, Matthew",20y 350d,3 (3-0-0 100.00%),1 (0.33),←,
5,"OBrien, Craig",26y 55d,77 (37-1-39 48.70%),139 (1.81),4 (2-0-2 50.00%),7 (1.75)
19,"OLoughlin, Michael",19y 67d,16 (6-0-10 37.50%),14 (0.88),←,
16,"Rocca, Anthony",18y 256d,17 (7-0-10 41.18%),10 (0.59),←,
1,"Roos, Paul",32y 305d,294 (120-0-174 40.82%),278 (0.95),25 (10-0-15 40.00%),8 (0.32)
7,"Seymour, Brad",19y 360d,21 (5-0-16 23.81%),1 (0.05),←,
15,"Stafford, Greg",21y 244d,22 (4-0-18 18.18%),4 (0.18),←,
Totals,Totals,24y 62d,1376 (511-7-858 37.14%),1968 (1.43),,
C,"Eade, Rodney",38y 23d,5 (3-0-2 60.00%),,←,
