Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Dangerfield, Patrick",6,3,6,12,1.0,2.0,,,,1.0,,2.0,,1.0,,6,7,1.0,3.0,1.0,3.0,1.0,75.0
11,"Doughty, Michael",9,7,15,24,,,2.0,3.0,1.0,3.0,3.0,3.0,,1.0,,6,18,,,,2.0,,95.0
26,"Douglas, Richard",8,7,14,22,,,,4.0,1.0,4.0,2.0,3.0,1.0,2.0,,7,16,2.0,,5.0,1.0,,80.0
9,"Edwards, Tyson",18,10,14,32,1.0,,,1.0,1.0,7.0,6.0,5.0,1.0,2.0,,9,24,,,1.0,2.0,,85.0
36,"Goodwin, Simon",11,7,14,25,,,,3.0,3.0,2.0,1.0,1.0,,,,7,18,,,4.0,,2.0,82.0
18,"Johncock, Graham",12,4,5,17,,,,1.0,5.0,1.0,,6.0,,2.0,,5,13,,,2.0,1.0,,84.0
21,"Knights, Chris",7,3,7,14,2.0,,,5.0,2.0,2.0,2.0,2.0,,1.0,,4,10,,2.0,,,,83.0
14,"Mackay, David",13,8,17,30,1.0,1.0,2.0,6.0,2.0,5.0,1.0,1.0,,,,6,23,,,2.0,10.0,,85.0
23,"McLeod, Andrew",11,4,12,23,,,,3.0,4.0,4.0,2.0,1.0,1.0,,,7,16,,,2.0,,,82.0
2,"Moran, Brad",1,4,10,11,1.0,,20.0,2.0,,,2.0,1.0,,1.0,,5,7,1.0,1.0,1.0,,,87.0
22,"Otten, Andy",8,5,14,22,,,,2.0,4.0,2.0,,,,,,4,18,,,3.0,2.0,,84.0
33,"Petrenko, Jared",2,2,3,5,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1,6,,1.0,1.0,2.0,2.0,61.0
40,"Porplyzia, Jason",12,9,5,17,2.0,1.0,,3.0,,1.0,1.0,1.0,2.0,,,9,8,3.0,1.0,2.0,2.0,1.0,91.0
3,"Reilly, Brent",8,3,3,11,1.0,,,,,1.0,1.0,1.0,1.0,,,3,8,,,1.0,3.0,,74.0
25,"Rutten, Ben",6,4,5,11,,,,1.0,1.0,,,,1.0,,,4,8,,,9.0,,,100.0
27,"Stevens, Scott",7,5,6,13,,,,,3.0,,,2.0,,2.0,,5,8,2.0,,8.0,1.0,,100.0
15,"Symes, Brad",9,8,18,27,,,2.0,,3.0,2.0,2.0,,,,,8,19,1.0,,2.0,,,65.0
5,"Thompson, Scott",9,4,11,20,,,,,1.0,1.0,3.0,4.0,2.0,2.0,,6,16,,,,,1.0,76.0
4,"Tippett, Kurt",4,4,3,7,1.0,3.0,18.0,3.0,,1.0,,1.0,,,,5,2,3.0,3.0,2.0,,,72.0
7,"van Berlo, Nathan",5,1,16,21,,1.0,,1.0,1.0,3.0,,1.0,,,,7,14,,,2.0,,1.0,89.0
17,"Vince, Bernie",16,7,13,29,,3.0,,3.0,3.0,4.0,3.0,2.0,1.0,2.0,,5,24,,,,3.0,1.0,77.0
13,"Walker, Taylor",5,1,1,6,2.0,,,,,1.0,,2.0,1.0,2.0,,3,3,,1.0,2.0,,,73.0
Totals,Totals,187,110,212,399,12.0,11.0,44.0,42.0,36.0,46.0,30.0,41.0,11.0,19.0,,122,286,13.0,12.0,50.0,32.0,9.0,
Opposition,Opposition,192,106,155,347,18.0,11.0,22.0,65.0,32.0,58.0,35.0,36.0,19.0,11.0,6.0,107,235,13.0,18.0,39.0,11.0,14.0,
