Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",8,7,9,17,2,,,3.0,,1.0,,2.0,1.0,2.0,,9.0,9.0,2.0,3.0,1.0,,,89.0
35,"Corr, Aidan",9,4,5,14,,,,2.0,2.0,,,1.0,,1.0,,3.0,11.0,,,12.0,,,88.0
1,"Davis, Phil",6,3,8,14,,,,1.0,5.0,,,2.0,1.0,1.0,,4.0,10.0,,,9.0,,,95.0
24,"de Boer, Matt",1,,9,10,,,,6.0,,2.0,1.0,2.0,,1.0,,1.0,9.0,,,,,,75.0
4,"Greene, Toby",14,7,11,25,2,3.0,,4.0,1.0,4.0,3.0,5.0,1.0,1.0,,11.0,13.0,3.0,5.0,1.0,,1.0,90.0
27,"Himmelberg, Harry",7,3,7,14,1,1.0,1.0,4.0,1.0,3.0,2.0,1.0,,,,5.0,8.0,1.0,1.0,1.0,,1.0,80.0
22,"Kelly, Josh",13,4,16,29,1,1.0,,6.0,,3.0,7.0,1.0,,1.0,,11.0,17.0,,,2.0,,,83.0
15,"Kennedy, Matthew",13,4,15,28,,,,3.0,2.0,4.0,3.0,3.0,,,,11.0,17.0,1.0,,,,,69.0
38,"Lloyd, Daniel",9,4,3,12,1,,,2.0,2.0,5.0,,2.0,,,,2.0,10.0,,,,,2.0,63.0
39,"Mohr, Tim",7,4,2,9,,,,1.0,,,,,,,,4.0,5.0,1.0,,4.0,,,85.0
41,"Mumford, Shane",3,2,10,13,,,50.0,4.0,,3.0,2.0,2.0,2.0,2.0,,8.0,6.0,1.0,,8.0,,1.0,89.0
12,"Patton, Jonathon",8,7,2,10,2,1.0,1.0,,,1.0,,,,,,5.0,5.0,3.0,2.0,2.0,,,85.0
36,"Perryman, Harry",2,1,8,10,,,,,1.0,1.0,,1.0,,,,4.0,6.0,,,3.0,,,88.0
50,"Reid, Sam",8,,5,13,,1.0,,3.0,,1.0,,2.0,,,,4.0,9.0,,,1.0,,1.0,82.0
23,"Shaw, Heath",18,9,5,23,,,,1.0,3.0,3.0,,4.0,,1.0,,3.0,19.0,1.0,,5.0,4.0,1.0,94.0
5,"Shiel, Dylan",14,1,12,26,2,1.0,,2.0,2.0,4.0,12.0,3.0,1.0,1.0,1.0,15.0,12.0,,,5.0,,,74.0
14,"Taranto, Tim",8,2,10,18,1,,,4.0,2.0,,2.0,1.0,,,,5.0,13.0,,,,,1.0,83.0
20,"Tomlinson, Adam",8,6,4,12,,,,4.0,1.0,2.0,,2.0,1.0,1.0,,2.0,10.0,,,7.0,,,68.0
8,"Ward, Callan",15,5,18,33,,,,6.0,1.0,3.0,10.0,3.0,,,3.0,14.0,19.0,,,,1.0,,82.0
6,"Whitfield, Lachie",15,7,7,22,1,,,,1.0,4.0,5.0,4.0,,2.0,,7.0,16.0,,,4.0,1.0,3.0,85.0
67,"Williams, Zac",16,3,12,28,1,1.0,,2.0,,4.0,6.0,3.0,,1.0,2.0,12.0,17.0,1.0,,1.0,3.0,,79.0
16,"Wilson, Nathan",17,7,3,20,,,,1.0,3.0,8.0,1.0,2.0,1.0,1.0,,5.0,15.0,,,4.0,1.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,90,181,400,14,14.0,52.0,59.0,27.0,56.0,54.0,46.0,8.0,16.0,6.0,145.0,256.0,14.0,11.0,70.0,10.0,12.0,
Opposition,Opposition,215,85,214,429,14,6.0,42.0,60.0,37.0,43.0,31.0,54.0,16.0,8.0,,146.0,289.0,15.0,7.0,58.0,8.0,8.0,
