Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",13,1,15,28,1,1.0,,6.0,1.0,5.0,6.0,2.0,3.0,,,14.0,13.0,,,,1.0,1.0,90.0
37,"Bennell, Harley",7,4,5,12,1,,,3.0,,2.0,1.0,2.0,,2.0,,4.0,10.0,,,5.0,1.0,,81.0
44,"Bock, Nathan",20,9,7,27,,,,1.0,8.0,2.0,,3.0,1.0,1.0,1.0,10.0,13.0,1.0,,8.0,3.0,,100.0
3,"Brennan, Jared",13,4,8,21,,1.0,,2.0,3.0,3.0,4.0,3.0,,2.0,,10.0,10.0,2.0,1.0,1.0,,,90.0
19,"Daye, Joseph",4,4,3,7,,,,3.0,1.0,,,,,,,,7.0,,,2.0,2.0,,100.0
23 ↓,"Dixon, Charlie",1,1,6,7,,,,1.0,,1.0,1.0,2.0,,1.0,,3.0,4.0,,,1.0,,,54.0
17,"Fraser, Josh",8,4,11,19,1,1.0,11.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,,13.0,6.0,1.0,2.0,4.0,,1.0,79.0
5,"Harbrow, Jarrod",14,7,4,18,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,5.0,13.0,,,3.0,1.0,,94.0
36,"Iles, Sam",13,6,10,23,,,,3.0,3.0,4.0,1.0,2.0,2.0,,,6.0,17.0,,,3.0,,,67.0
14,"Krakouer, Nathan",4,,4,8,,,,1.0,,3.0,,1.0,1.0,1.0,,5.0,3.0,,,1.0,,,92.0
46,"Lynch, Tom",7,5,2,9,,1.0,,1.0,,1.0,,2.0,,1.0,,4.0,4.0,2.0,1.0,,,,94.0
45,"May, Steven",17,11,3,20,,,,2.0,4.0,1.0,,3.0,1.0,1.0,,6.0,11.0,2.0,,12.0,,,100.0
18,"McKenzie, Trent",11,6,1,12,,2.0,,3.0,1.0,5.0,1.0,5.0,1.0,2.0,,4.0,8.0,1.0,1.0,,,,71.0
41 ↑,"Prestia, Dion",3,3,6,9,,,,,1.0,2.0,2.0,2.0,,,,1.0,7.0,,,,,,31.0
35,"Rischitelli, Michael",10,4,10,20,2,,,3.0,1.0,2.0,3.0,,,,,10.0,10.0,,,5.0,,,82.0
26,"Shaw, Matt",11,6,4,15,2,,,1.0,1.0,1.0,,1.0,,,,2.0,11.0,,2.0,1.0,,,65.0
2,"Smith, Zac",3,1,5,8,,,15.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,7.0,,,3.0,,,69.0
25,"Stanley, Danny",8,6,7,15,1,2.0,,,,1.0,,,,,,7.0,8.0,3.0,2.0,1.0,,,93.0
24,"Swallow, David",10,2,9,19,,1.0,,4.0,,8.0,2.0,3.0,,,,6.0,12.0,,,2.0,5.0,2.0,73.0
48,"Tape, Seb",6,4,5,11,,,,3.0,1.0,,,2.0,1.0,2.0,,6.0,5.0,2.0,,3.0,,,100.0
4,"Weller, Maverick",7,2,6,13,,,,1.0,1.0,2.0,2.0,,,,,4.0,9.0,,,1.0,,,75.0
38,"Wilkinson, Joel",6,3,5,11,,,,3.0,1.0,2.0,1.0,3.0,1.0,3.0,,5.0,8.0,1.0,,5.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,93,136,332,8,13.0,26.0,44.0,31.0,48.0,28.0,46.0,16.0,24.0,1.0,126.0,196.0,15.0,9.0,61.0,14.0,4.0,
Opposition,Opposition,212,94,150,362,18,15.0,52.0,43.0,38.0,54.0,50.0,49.0,24.0,16.0,5.0,146.0,215.0,12.0,13.0,55.0,2.0,14.0,
