Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",27y 285d,97 (66-1-30 68.56%),15 (0.15),←,
24,"Bews, Jed",29y 198d,164 (102-3-59 63.11%),16 (0.10),←,
46,"Blicavs, Mark",32y 94d,242 (161-3-78 67.15%),62 (0.26),←,
12,"Bowes, Jack",25y 155d,92 (26-2-64 29.35%),16 (0.17),9 (5-1-3 61.11%),2 (0.22)
4,"Bruhn, Tanner",21y 34d,42 (15-1-26 36.90%),19 (0.45),12 (4-1-7 37.50%),8 (0.67)
45,"Close, Brad",24y 335d,69 (49-1-19 71.74%),56 (0.81),←,
35,"Dangerfield, Patrick",33y 86d,313 (187-2-124 60.06%),321 (1.03),159 (106-2-51 67.30%),158 (0.99)
16,"De Koning, Sam",22y 124d,35 (26-1-8 75.71%),1 (0.03),←,
22,"Duncan, Mitch",32y 20d,267 (192-2-73 72.28%),178 (0.67),←,
39,"Guthrie, Zach",25y,69 (45-2-22 66.67%),8 (0.12),←,
26,"Hawkins, Tom",34y 344d,342 (242-3-97 71.20%),769 (2.25),←,
38,"Henry, Jack",24y 305d,113 (76-1-36 67.70%),23 (0.20),←,
36,"Henry, Oliver",20y 336d,39 (21-1-17 55.13%),50 (1.28),14 (7-1-6 53.57%),22 (1.57)
9,"Holmes, Max",20y 305d,43 (29-1-13 68.60%),19 (0.44),←,
8,"Kolodjashnij, Jake",27y 325d,167 (112-3-52 67.96%),3 (0.02),←,
32,"Miers, Gryan",24y 92d,98 (66-1-31 67.86%),75 (0.77),←,
17,"Ratugolea, Esava",24y 341d,71 (47-1-23 66.90%),38 (0.54),←,
23,"Rohan, Gary",32y 23d,187 (127-2-58 68.45%),205 (1.10),81 (57-1-23 70.99%),109 (1.35)
7,"Smith, Isaac",34y 182d,273 (188-2-83 69.23%),202 (0.74),63 (44-1-18 70.63%),37 (0.59)
1,"Stanley, Rhys",32y 211d,189 (109-2-78 58.20%),105 (0.56),131 (88-2-41 67.94%),65 (0.50)
18,"Stengle, Tyson",24y 254d,52 (30-1-21 58.65%),80 (1.54),36 (25-1-10 70.83%),65 (1.81)
44,"Stewart, Tom",30y 107d,140 (94-1-45 67.50%),4 (0.03),←,
2,"Tuohy, Zach",33y 202d,264 (142-3-119 54.36%),92 (0.35),144 (94-2-48 65.97%),52 (0.36)
Totals,Totals,27y 301d,3368 (2152-40-1176 63.90%),2357 (0.70),,
C,"Scott, Chris",47y 58d,301 (207-3-91 69.27%),,←,
