Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
21,"Balta, Noah",25y 178d,105 (53-2-50 51.43%),37 (0.35),←,
41,"Banks, Sam",22y 17d,26 (6-0-20 23.08%),4 (0.15),←,
35,"Broad, Nathan",32y 4d,154 (89-3-62 58.77%),4 (0.03),←,
30,"Brown, Tom",21y 263d,25 (4-0-21 16.00%),6 (0.24),←,
44,"Campbell, Seth",20y 111d,27 (4-0-23 14.81%),21 (0.78),←,
27,"Dow, Thomson",23y 185d,40 (10-1-29 26.25%),2 (0.05),←,
26,"Faull, Jonty",19y 77d,2 (1-0-1 50.00%),1 (0.50),←,
48,"Green, Steely",21y 100d,12 (2-0-10 16.67%),8 (0.67),←,
2,"Hopper, Jacob",28y 72d,148 (72-3-73 49.66%),53 (0.36),34 (9-1-24 27.94%),11 (0.32)
22,"Lalor, Sam",18y 232d,5 (2-0-3 40.00%),6 (1.20),←,
19,"Lynch, Tom",32y 170d,225 (93-4-128 42.22%),468 (2.08),94 (56-3-35 61.17%),214 (2.28)
33,"McIntosh, Kamdyn",31y 16d,196 (109-3-84 56.38%),57 (0.29),←,
12,"Miller, Ben",25y 231d,52 (16-3-33 33.65%),9 (0.17),←,
25,"Nankervis, Toby",30y 250d,163 (92-2-69 57.06%),41 (0.25),151 (85-2-64 56.95%),38 (0.25)
13,"Ralphsmith, Hugo",23y 161d,52 (16-1-35 31.73%),16 (0.31),←,
17,"Rioli, Maurice",22y 230d,38 (18-2-18 50.00%),29 (0.76),←,
5,"Ross, Jack",24y 228d,76 (36-2-38 48.68%),18 (0.24),←,
32,"Ryan, Samson",24y 131d,24 (8-0-16 33.33%),15 (0.63),←,
15,"Short, Jayden",29y 85d,181 (96-4-81 54.14%),36 (0.20),←,
14,"Taranto, Tim",27y 81d,158 (73-3-82 47.15%),75 (0.47),44 (14-1-29 32.95%),27 (0.61)
31,"Trainor, Luke",19y 9d,6 (2-0-4 33.33%),,←,
36,"Trezise, James",22y 308d,14 (2-0-12 14.29%),,←,
1,"Vlastuin, Nick",31y,239 (133-4-102 56.49%),29 (0.12),←,
Totals,Totals,25y 25d,1968 (937-37-994 47.61%),935 (0.48),,
C,"Yze, Adem",47y 210d,30 (5-0-25 16.67%),,29 (4-0-25 13.79%),
