Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 179d,26 (18-0-8 69.23%),29 (1.12),←,
7,"Baker, Liam",23y 129d,54 (40-1-13 75.00%),11 (0.20),←,
21,"Balta, Noah",21y 225d,42 (29-0-13 69.05%),9 (0.21),←,
29,"Bolton, Shai",22y 179d,57 (41-1-15 72.81%),48 (0.84),←,
35,"Broad, Nathan",28y 51d,82 (62-1-19 76.22%),1 (0.01),←,
22,"Caddy, Josh",28y 250d,171 (108-1-62 63.45%),164 (0.96),76 (56-0-20 73.68%),88 (1.16)
11,"Castagna, Jason",24y 328d,109 (76-1-32 70.18%),111 (1.02),←,
41,"Chol, Mabior",24y 127d,23 (18-0-5 78.26%),19 (0.83),←,
40,"Coleman-Jones, Callum",21y 357d,3 (3-0-0 100.00%),6 (2.00),←,
26,"Collier-Dawkins, Riley",21y 122d,6 (4-0-2 66.67%),2 (0.33),←,
9,"Cotchin, Trent",31y 59d,259 (146-3-110 56.95%),128 (0.49),←,
10,"Edwards, Shane",32y 223d,274 (143-6-125 53.28%),170 (0.62),←,
34,"Graham, Jack",23y 100d,67 (51-1-15 76.87%),28 (0.42),←,
2,"Grimes, Dylan",29y 324d,182 (119-1-62 65.66%),3 (0.02),←,
14,"Houli, Bachar",33y 24d,229 (129-4-96 57.21%),43 (0.19),203 (119-3-81 59.36%),34 (0.17)
4,"Martin, Dustin",29y 344d,255 (147-3-105 58.24%),285 (1.12),←,
33,"McIntosh, Kamdyn",27y 63d,119 (81-0-38 68.07%),33 (0.28),←,
50,"Pickett, Marlion",29y 150d,31 (21-1-9 69.35%),6 (0.19),←,
3,"Prestia, Dion",28y 236d,169 (82-1-86 48.82%),55 (0.33),74 (56-1-17 76.35%),25 (0.34)
8,"Riewoldt, Jack",32y 217d,295 (158-5-132 54.41%),696 (2.36),←,
17,"Rioli, Daniel",24y 50d,106 (71-1-34 67.45%),89 (0.84),←,
15,"Short, Jayden",25y 132d,104 (70-1-33 67.79%),21 (0.20),←,
1,"Vlastuin, Nick",27y 47d,167 (109-1-57 65.57%),27 (0.16),←,
Totals,Totals,26y 313d,2830 (1726-33-1071 60.99%),1984 (0.70),,
C,"Hardwick, Damien",48y 291d,264 (152-3-109 58.14%),,←,
