North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",4,,,4,1,,,,,,,,2.0,1.0,,,,,,,,,
11,"Archer, Glenn",6,6,10,16,,,,,,,,,2.0,3.0,,,,,,,,,
12,"Blakey, John",8,,3,11,,1.0,,3.0,,,,,4.0,1.0,,,,,,,,,
18,"Carey, Wayne",13,11,11,24,1,6.0,1.0,1.0,,,,,2.0,3.0,1.0,,,,,,,,
23,"Clarkson, Alastair",2,,3,5,,,,,,,,,,2.0,,,,,,,,,
27,"Crocker, Darren",8,2,1,9,3,,,3.0,,,,,1.0,2.0,,,,,,,,,
29,"German, Peter",18,2,7,25,,1.0,,,,,,,4.0,,,,,,,,,,
26,"Ishchenko, Alex",10,8,10,20,,,18.0,1.0,,,,,3.0,3.0,3.0,,,,,,,,
7,"Laidley, Dani",12,3,5,17,,,,,,,,,1.0,,,,,,,,,,
35,"Longmire, John",6,4,5,11,5,,,2.0,,,,,1.0,,,,,,,,,,
20,"Mann, Peter",7,2,3,10,,,2.0,2.0,,,,,1.0,,,,,,,,,,
4,"Martyn, Mick",11,4,3,14,,,1.0,,,,,,3.0,,,,,,,,,,
41,"McAdam, Adrian",3,,3,6,,1.0,1.0,,,,,,1.0,,,,,,,,,,
8,"Pyman, Robert",15,3,4,19,,,,4.0,,,,,2.0,3.0,,,,,,,,,
22,"Roberts, Mark",9,1,2,11,2,1.0,,,,,,,1.0,1.0,,,,,,,,,
3,"Rock, Anthony",11,1,3,14,4,,,,,,,,1.0,2.0,,,,,,,,,
2,"Schwass, Wayne",23,2,6,29,2,1.0,,6.0,,,,,6.0,4.0,,,,,,,,,
24,"Sholl, Craig",9,,1,10,,,,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Smith, Ross",7,2,3,10,1,,,2.0,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",16,2,6,22,,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,53,89,287,19,14.0,23.0,28.0,,,,,38.0,30.0,4.0,,,,,,,,
Opposition,Opposition,202,66,135,337,11,18.0,10.0,20.0,,,,,30.0,38.0,2.0,,,,,,,,
