Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",8,2,14,22,,1.0,,6.0,2.0,2.0,2.0,1.0,,,,15.0,7.0,,,1.0,,,76.0
15 ↑,"Amon, Karl",4,2,1,5,,1.0,,1.0,,2.0,,,,,,,5.0,,,1.0,,1.0,27.0
1,"Boak, Travis",11,2,16,27,,1.0,,6.0,,3.0,3.0,3.0,,1.0,,12.0,15.0,1.0,1.0,,,1.0,78.0
5,"Broadbent, Matthew",14,8,5,19,,,,2.0,1.0,6.0,1.0,4.0,,1.0,,4.0,15.0,1.0,,,1.0,1.0,90.0
11,"Butcher, John",7,7,4,11,1,3.0,,,,,,2.0,2.0,1.0,,6.0,5.0,3.0,5.0,,,1.0,95.0
7,"Ebert, Brad",14,6,14,28,,1.0,,7.0,2.0,3.0,2.0,2.0,1.0,1.0,,12.0,16.0,1.0,1.0,1.0,1.0,,83.0
9,"Gray, Robbie",11,3,12,23,3,1.0,,3.0,,3.0,4.0,5.0,2.0,2.0,,15.0,7.0,1.0,2.0,1.0,1.0,3.0,94.0
46,"Gray, Sam",16,5,18,34,1,,,4.0,,4.0,6.0,2.0,2.0,1.0,2.0,12.0,21.0,,,,1.0,,92.0
8,"Hartlett, Hamish",19,4,9,28,1,,,9.0,3.0,5.0,,4.0,2.0,2.0,,6.0,22.0,,1.0,1.0,,1.0,82.0
36,"Hombsch, Jack",11,2,3,14,,,1.0,2.0,,2.0,,2.0,2.0,2.0,,4.0,9.0,1.0,,7.0,,,86.0
24,"Impey, Jarman",8,3,5,13,,,,2.0,1.0,2.0,,3.0,,,,3.0,9.0,,,2.0,,,90.0
42,"Jonas, Tom",9,5,7,16,,,,,1.0,1.0,,1.0,1.0,1.0,,9.0,7.0,2.0,,8.0,1.0,,89.0
48,"Krakouer, Nathan",17,8,4,21,1,,,3.0,1.0,7.0,2.0,1.0,,,,4.0,17.0,1.0,1.0,2.0,,,77.0
23,"Lobbe, Matthew",10,5,5,15,,,19.0,5.0,,2.0,3.0,7.0,2.0,2.0,,9.0,7.0,2.0,,3.0,,,75.0
3,"Neade, Jake",6,2,6,12,1,1.0,,6.0,,2.0,,,,,,3.0,9.0,,1.0,1.0,2.0,,82.0
13,"OShea, Cameron",16,8,6,22,,,,2.0,5.0,2.0,,3.0,1.0,1.0,,3.0,17.0,,,,,,83.0
29,"Pittard, Jasper",14,6,7,21,1,,,2.0,2.0,3.0,1.0,3.0,2.0,1.0,,4.0,16.0,1.0,1.0,1.0,2.0,,79.0
4,"Ryder, Paddy",6,8,8,14,1,,17.0,1.0,,3.0,,,1.0,,,7.0,8.0,2.0,2.0,5.0,,,85.0
28 ↓,"Schulz, Jay",8,6,2,10,4,,,,1.0,1.0,,1.0,2.0,,,5.0,4.0,2.0,3.0,,,,67.0
39,"Westhoff, Justin",13,13,12,25,2,,1.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,5.0,21.0,1.0,3.0,1.0,,1.0,90.0
19,"White, Matt",12,5,4,16,2,1.0,,5.0,,6.0,,3.0,1.0,1.0,,5.0,12.0,1.0,1.0,1.0,,,84.0
20,"Wingard, Chad",9,3,3,12,,,,3.0,1.0,6.0,2.0,,,,,3.0,8.0,,,1.0,,2.0,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,113,165,408,18,14.0,38.0,71.0,21.0,69.0,28.0,50.0,22.0,19.0,5.0,146.0,257.0,20.0,22.0,37.0,9.0,11.0,
Opposition,Opposition,186,75,167,353,8,5.0,32.0,50.0,46.0,31.0,33.0,52.0,19.0,22.0,1.0,132.0,213.0,7.0,9.0,38.0,3.0,4.0,
