Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 336d,59 (20-0-39 33.90%),27 (0.46),14 (12-0-2 85.71%),3 (0.21)
43,"Answerth, Noah",21y 34d,27 (19-0-8 70.37%),2 (0.07),←,
33,"Bailey, Zac",20y 352d,42 (25-0-17 59.52%),21 (0.50),←,
7,"Berry, Jarrod",22y 217d,72 (34-0-38 47.22%),34 (0.47),←,
23,"Cameron, Charlie",26y 66d,123 (76-1-46 62.20%),184 (1.50),50 (29-0-21 58.00%),97 (1.94)
18,"Coleman, Keidean",20y 162d,2 (2-0-0 100.00%),,←,
27,"Gardiner, Darcy",24y 353d,121 (48-0-73 39.67%),5 (0.04),←,
30,"Hipwood, Eric",22y 362d,90 (39-0-51 43.33%),133 (1.48),←,
35,"Lester, Ryan",28y 14d,137 (51-0-86 37.23%),45 (0.33),←,
17,"Lyons, Jarryd",28y 49d,131 (72-0-59 54.96%),66 (0.50),39 (28-0-11 71.79%),17 (0.44)
11,"McCarthy, Lincoln",26y 323d,67 (50-0-17 74.63%),58 (0.87),38 (27-0-11 71.05%),33 (0.87)
6,"McCluggage, Hugh",22y 190d,78 (36-0-42 46.15%),48 (0.62),←,
46,"McInerney, Oscar",26y 61d,52 (30-0-22 57.69%),29 (0.56),←,
25,"McStay, Daniel",25y 77d,116 (45-0-71 38.79%),83 (0.72),←,
9,"Neale, Lachie",27y 108d,174 (93-0-81 53.45%),90 (0.52),39 (28-0-11 71.79%),23 (0.59)
40,"Payne, Jack",20y 330d,2 (1-0-1 50.00%),,←,
16,"Rayner, Cam",20y 324d,59 (31-0-28 52.54%),53 (0.90),←,
10,"Rich, Daniel",30y 94d,218 (82-1-135 37.84%),107 (0.49),←,
5,"Robinson, Mitch",31y 94d,206 (92-1-113 44.90%),111 (0.54),106 (41-0-65 38.68%),53 (0.50)
44,"Smith, Archie",25y 52d,15 (8-0-7 53.33%),4 (0.27),←,
37,"Starcevich, Brandon",21y 47d,20 (14-0-6 70.00%),2 (0.10),←,
15,"Zorko, Dayne",31y 213d,181 (68-0-113 37.57%),192 (1.06),←,
Totals,Totals,24y 325d,1992 (936-3-1053 46.99%),1294 (0.65),,
C,"Fagan, Chris",59y 78d,83 (38-0-45 45.78%),,←,
