Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 22d,105 (57-0-48 54.29%),52 (0.50),←,
29,"Beaumont, Simon",24y 97d,61 (35-0-26 57.38%),44 (0.72),←,
21,"Bradley, Craig",36y 148d,314 (190-2-122 60.83%),213 (0.68),←,
20,"Brown, Fraser",29y 214d,169 (98-1-70 58.28%),95 (0.56),←,
16,"Camporeale, Scott",24y 221d,106 (66-0-40 62.26%),98 (0.92),←,
25,"Fevola, Brendan",19y 59d,4 (4-0-0 100.00%),7 (1.75),←,
31,"Fletcher, Simon",21y 215d,12 (8-0-4 66.67%),8 (0.67),←,
45,"Franchina, Anthony",22y 160d,33 (17-0-16 51.52%),8 (0.24),←,
4,"Hamill, Aaron",22y 212d,70 (34-0-36 48.57%),76 (1.09),←,
9,"Hickmott, Adrian",27y 355d,110 (69-0-41 62.73%),50 (0.45),60 (37-0-23 61.67%),26 (0.43)
37,"Hotton, Trent",26y 109d,19 (6-0-13 31.58%),15 (0.79),2 (2-0-0 100.00%),1 (0.50)
27,"Hulme, Darren",22y 253d,38 (15-0-23 39.47%),22 (0.58),←,
43,"Koutoufides, Anthony",27y 61d,150 (89-1-60 59.67%),105 (0.70),←,
12,"Lappin, Matthew",24y 31d,82 (43-1-38 53.05%),65 (0.79),27 (15-0-12 55.56%),39 (1.44)
10,"Mansfield, Michael",28y 224d,183 (105-1-77 57.65%),100 (0.55),2 (2-0-0 100.00%),
3,"Massie, Kris",19y 294d,24 (16-0-8 66.67%),11 (0.46),←,
5,"McKay, Andrew",29y 249d,156 (95-1-60 61.22%),23 (0.15),←,
15,"Nelson, Ben",23y 56d,31 (17-0-14 54.84%),6 (0.19),←,
7,"Ratten, Brett",28y 252d,191 (111-0-80 58.12%),61 (0.32),←,
23,"Rice, Dean",32y 2d,201 (94-1-106 47.01%),83 (0.41),85 (49-0-36 57.65%),40 (0.47)
14,"Sexton, Michael",29y 14d,196 (116-1-79 59.44%),23 (0.12),←,
8,"Whitnall, Lance",20y 209d,68 (34-0-34 50.00%),126 (1.85),←,
Totals,Totals,25y 257d,2323 (1319-9-995 56.78%),1291 (0.56),,
C,"Parkin, David",57y 189d,495 (291-2-202 58.99%),,332 (204-2-126 61.75%),
