West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Ball, Jason",22y 251d,33 (23-0-10 69.70%),51 (1.55),←,
6,"Banfield, Drew",21y 153d,48 (33-0-15 68.75%),13 (0.27),←,
35,"Blurton, Ashley",20y 147d,3 (2-0-1 66.67%),,←,
20,"Bond, Shane",20y 21d,29 (23-0-6 79.31%),20 (0.69),←,
14,"Brennan, Michael",30y 31d,174 (108-2-64 62.64%),19 (0.11),←,
25,"Gehrig, Fraser",19y 149d,9 (6-0-3 66.67%),3 (0.33),←,
36,"Hart, David",31y 149d,151 (96-1-54 63.91%),88 (0.58),←,
27,"Jakovich, Glen",22y 128d,104 (71-1-32 68.75%),21 (0.20),←,
28,"Lewis, Chris",26y 135d,168 (107-2-59 64.29%),209 (1.24),←,
37,"Lyle, Brayden",22y 146d,8 (5-0-3 62.50%),3 (0.38),←,
30,"Matera, Peter",26y 118d,111 (80-1-30 72.52%),129 (1.16),←,
17,"McKenna, Guy",26y 80d,164 (107-1-56 65.55%),15 (0.09),←,
8,"Metropolis, Daniel",23y 135d,18 (10-0-8 55.56%),18 (1.00),←,
32,"Peos, Paul",27y 183d,86 (36-2-48 43.02%),73 (0.85),53 (26-2-25 50.94%),33 (0.62)
16,"Symmons, Paul",21y 331d,20 (13-0-7 65.00%),7 (0.35),←,
7,"Turley, Craig",29y 340d,110 (71-2-37 65.45%),88 (0.80),←,
50,"Turnbull, Ryan",23y 310d,51 (36-0-15 70.59%),11 (0.22),←,
39,"Waterman, Chris",26y 314d,126 (84-2-40 67.46%),59 (0.47),←,
12,"White, Mitchell",22y 124d,66 (44-1-21 67.42%),10 (0.15),←,
9,"Wilson, Peter",31y 257d,167 (100-0-67 59.88%),123 (0.74),113 (83-0-30 73.45%),84 (0.74)
24,"Worsfold, John",26y 308d,169 (110-2-57 65.68%),29 (0.17),←,
Totals,Totals,24y 338d,1815 (1165-17-633 64.19%),989 (0.54),,
C,"Malthouse, Mick",41y 347d,276 (166-4-106 60.87%),,141 (99-2-40 70.92%),
