St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",25y 235d,75 (43-1-31 58.00%),73 (0.97),2 (0-0-2 0.00%),3 (1.50)
2,"Brown, Tony",18y 322d,19 (8-0-11 42.11%),10 (0.53),←,
3,"Burke, Nathan",26y 68d,183 (76-2-105 42.08%),63 (0.34),←,
36,"Cripps, Jason",19y 183d,1 (0-0-1 0.00%),,←,
34,"Daniels, Jayson",25y 55d,135 (38-1-96 28.52%),24 (0.18),77 (25-1-51 33.12%),20 (0.26)
35,"Harvey, Robert",24y 237d,136 (64-2-70 47.79%),81 (0.60),←,
29,"Jones, Austinn",19y 199d,22 (6-0-16 27.27%),12 (0.55),←,
17,"Keogh, Rod",25y 20d,56 (25-0-31 44.64%),19 (0.34),34 (13-0-21 38.24%),11 (0.32)
23,"Loewe, Stewart",27y 327d,194 (81-1-112 42.01%),345 (1.78),←,
26,"McLaren, Joe",18y 125d,3 (0-0-3 0.00%),,←,
16,"Neill, Robert",22y 100d,24 (3-0-21 12.50%),11 (0.46),3 (0-0-3 0.00%),2 (0.67)
1,"Peckett, Justin",23y 192d,59 (23-1-35 39.83%),1 (0.02),←,
31,"Shanahan, Jamie",28y 130d,81 (37-1-43 46.30%),,←,
13,"Sierakowski, David",21y 107d,24 (7-1-16 31.25%),3 (0.13),←,
4,"Smith, Joel",18y 347d,23 (8-0-15 34.78%),7 (0.30),←,
19,"Sziller, Steven",23y 121d,25 (8-0-17 32.00%),6 (0.24),←,
32,"Traianidis, Jason",21y 159d,3 (0-0-3 0.00%),3 (1.00),←,
9,"Vidovic, Lazar",31y 13d,59 (29-1-29 50.00%),10 (0.17),←,
15,"Wakelin, Darryl",21y 247d,24 (8-0-16 33.33%),,←,
12,"Wakelin, Shane",21y 246d,31 (10-1-20 33.87%),10 (0.32),←,
7,"Winmar, Nicky",30y 202d,178 (76-1-101 42.98%),234 (1.31),←,
Totals,Totals,23y 208d,1355 (550-13-792 40.59%),912 (0.67),,
C,"Alves, Stan",49y 328d,47 (15-1-31 32.98%),,←,
