Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",21,5,13,34,,1.0,,8.0,8.0,3.0,5.0,4.0,1.0,1.0,,13.0,20.0,,,1.0,,2.0,91.0
44,"Bock, Nathan",14,8,7,21,,,,1.0,2.0,,,3.0,,1.0,,5.0,15.0,1.0,,8.0,1.0,,92.0
3,"Brennan, Jared",7,2,5,12,2,1.0,,3.0,1.0,2.0,,1.0,,,,4.0,7.0,1.0,1.0,,,,94.0
30,"Brown, Campbell",7,5,6,13,,,,1.0,3.0,,,3.0,,1.0,,6.0,8.0,,,4.0,,,92.0
39,"Day, Sam",1,1,2,3,1,,,,,,,,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,95.0
17,"Fraser, Josh",10,4,4,14,,,12.0,1.0,,4.0,3.0,1.0,1.0,1.0,,4.0,9.0,,,2.0,,,85.0
47,"Gorringe, Daniel",7,3,6,13,1,1.0,4.0,3.0,,2.0,2.0,2.0,1.0,1.0,,5.0,8.0,,,,,,70.0
5,"Harbrow, Jarrod",17,6,5,22,,,,4.0,7.0,2.0,,1.0,,,,3.0,19.0,,,1.0,3.0,,98.0
21,"Harris, Daniel",8,4,8,16,,,,2.0,3.0,,3.0,4.0,1.0,,,8.0,7.0,,,1.0,,,64.0
7,"Hunt, Karmichael",2,1,9,11,,,,,1.0,,3.0,3.0,,3.0,,7.0,6.0,,,6.0,,,91.0
34,"Hutchins, Jack",8,4,10,18,,,,3.0,2.0,1.0,,1.0,,1.0,,8.0,9.0,1.0,,,,,98.0
36,"Iles, Sam",15,5,6,21,,,,3.0,2.0,1.0,2.0,3.0,1.0,,,9.0,11.0,1.0,,2.0,,,81.0
14,"Krakouer, Nathan",7,2,2,9,,1.0,,2.0,2.0,1.0,,2.0,2.0,,,5.0,5.0,,,2.0,,,97.0
33 ↑,"Liddy, Rex",1,2,7,8,,,,1.0,,,,1.0,,,,,8.0,,,2.0,1.0,,38.0
46,"Lynch, Tom",10,7,5,15,3,1.0,,1.0,,2.0,,1.0,2.0,,,9.0,6.0,4.0,4.0,1.0,,,96.0
18,"McKenzie, Trent",9,3,6,15,,,,,1.0,3.0,1.0,2.0,1.0,,,3.0,12.0,,,4.0,1.0,1.0,79.0
41,"Prestia, Dion",2,2,9,11,,,,1.0,,1.0,4.0,3.0,,2.0,,4.0,7.0,,,,1.0,,68.0
35,"Rischitelli, Michael",9,4,12,21,,,,9.0,2.0,1.0,6.0,3.0,2.0,2.0,,9.0,12.0,,,3.0,1.0,,77.0
8 ↓,"Russell, Luke",7,5,5,12,,,,,,2.0,,1.0,,1.0,,2.0,10.0,,,1.0,4.0,,52.0
26,"Shaw, Matt",1,1,7,8,,,,1.0,,,1.0,,2.0,,,5.0,3.0,,,,,,62.0
25,"Stanley, Danny",16,6,6,22,,2.0,,3.0,1.0,7.0,2.0,5.0,,3.0,,9.0,13.0,2.0,1.0,1.0,2.0,2.0,93.0
4,"Weller, Maverick",5,2,12,17,1,,,4.0,2.0,1.0,2.0,1.0,1.0,,,6.0,11.0,,,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,82,152,336,8,10.0,16.0,51.0,37.0,33.0,34.0,45.0,16.0,17.0,,126.0,208.0,11.0,7.0,42.0,14.0,6.0,
Opposition,Opposition,261,141,197,458,19,15.0,38.0,61.0,22.0,61.0,26.0,39.0,17.0,16.0,6.0,141.0,323.0,13.0,20.0,40.0,9.0,15.0,
