Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Billings, Jack",11,6,9,20,,,,3.0,1.0,1.0,2.0,4.0,1.0,1.0,,6.0,16.0,,,,,,79.0
17 ↓,"Bowey, Jake",9,5,5,14,,,,2.0,,2.0,1.0,3.0,1.0,1.0,,6.0,8.0,,,1.0,,,61.0
37,"Chandler, Kade",7,3,6,13,,1.0,,8.0,,3.0,1.0,,1.0,,,4.0,9.0,,,1.0,,1.0,75.0
31,"Fritsch, Bayley",4,2,3,7,1,1.0,,3.0,,1.0,,3.0,,1.0,,4.0,2.0,,1.0,2.0,,,92.0
11,"Gawn, Max",9,2,8,17,1,,45.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,,8.0,8.0,1.0,1.0,4.0,,,86.0
22,"Howes, Blake",6,3,8,14,,,,1.0,1.0,,,,1.0,,,6.0,7.0,,,1.0,,,75.0
15,"Langdon, Ed",9,2,15,24,,,,1.0,1.0,2.0,3.0,3.0,,,,11.0,13.0,,,1.0,,1.0,87.0
8,"Lever, Jake",5,5,8,13,,,,3.0,1.0,1.0,,2.0,,1.0,,8.0,5.0,2.0,,3.0,,,96.0
1,"May, Steven",15,9,3,18,,,,,6.0,1.0,,,,,,5.0,10.0,2.0,,6.0,1.0,,91.0
25,"McDonald, Tom",8,4,5,13,,,,3.0,1.0,1.0,,4.0,,2.0,,6.0,8.0,1.0,,11.0,,,100.0
4,"McVee, Judd",9,1,4,13,,1.0,,3.0,2.0,1.0,,4.0,,1.0,,4.0,7.0,,,6.0,,,77.0
30,"Neal-Bullen, Alex",11,2,12,23,,,,12.0,2.0,5.0,5.0,3.0,2.0,,,13.0,10.0,,,,1.0,,80.0
13,"Oliver, Clayton",11,4,15,26,,,,8.0,1.0,2.0,2.0,6.0,1.0,3.0,,9.0,16.0,,1.0,,,,76.0
5,"Petracca, Christian",18,6,3,21,5,1.0,,7.0,,6.0,4.0,3.0,,1.0,2.0,7.0,14.0,,4.0,,,2.0,88.0
35,"Petty, Harry",3,2,5,8,,1.0,2.0,3.0,,2.0,1.0,,,,,4.0,4.0,2.0,1.0,,,,86.0
36,"Pickett, Kysaiah",7,,2,9,1,1.0,,3.0,,2.0,1.0,1.0,,,,5.0,2.0,,,,,,92.0
24,"Rivers, Trent",14,2,6,20,,,,2.0,2.0,3.0,1.0,2.0,,1.0,,3.0,16.0,,,2.0,1.0,1.0,78.0
32,"Sparrow, Tom",17,6,5,22,,,,2.0,1.0,7.0,2.0,5.0,1.0,1.0,,8.0,12.0,,,,,1.0,71.0
42,"Turner, Daniel",2,2,3,5,1,,,2.0,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,,,65.0
2,"van Rooyen, Jacob",4,4,9,13,1,,4.0,1.0,,2.0,1.0,3.0,2.0,2.0,,8.0,5.0,1.0,1.0,2.0,,1.0,68.0
7,"Viney, Jack",16,3,5,21,,,,12.0,2.0,7.0,5.0,3.0,1.0,1.0,,10.0,14.0,,,3.0,,2.0,78.0
6,"Windsor, Caleb",14,4,5,19,1,,,3.0,4.0,3.0,4.0,3.0,2.0,,,7.0,11.0,,,,,,79.0
40 ↑,"Woewodin, Taj",5,3,4,9,,,,1.0,,3.0,2.0,,1.0,,,3.0,6.0,,,,,,23.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,80,148,362,11,10.0,51.0,86.0,29.0,61.0,40.0,58.0,17.0,19.0,2.0,146.0,207.0,9.0,9.0,44.0,3.0,9.0,
Opposition,Opposition,220,78,136,356,12,5.0,32.0,68.0,50.0,41.0,42.0,58.0,19.0,17.0,4.0,155.0,187.0,12.0,7.0,61.0,,8.0,
