Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 220d,176 (80-2-94 46.02%),33 (0.19),94 (47-2-45 51.06%),10 (0.11)
24,"Amiss, Jye",20y 320d,37 (18-1-18 50.00%),64 (1.73),←,
41,"Banfield, Bailey",26y 110d,88 (41-2-45 47.73%),59 (0.67),←,
8,"Brayshaw, Andrew",24y 220d,136 (63-2-71 47.06%),46 (0.34),←,
6,"Clark, Jordan",23y 243d,92 (54-2-36 59.78%),20 (0.22),60 (33-2-25 56.67%),5 (0.08)
4,"Darcy, Sean",26y 3d,104 (47-2-55 46.15%),42 (0.40),←,
37,"Draper, Josh",20y 127d,12 (6-1-5 54.17%),,←,
32,"Frederick, Michael",24y 29d,68 (40-1-27 59.56%),73 (1.07),←,
7,"Fyfe, Nat",32y 271d,231 (121-3-107 53.03%),176 (0.76),←,
9,"Jackson, Luke",22y 260d,88 (54-2-32 62.50%),65 (0.74),36 (17-1-18 48.61%),35 (0.97)
44,"Johnson, Matthew",21y 91d,30 (13-1-16 45.00%),7 (0.23),←,
2,"OMeara, Jaeger",30y 113d,176 (78-3-95 45.17%),80 (0.45),33 (15-1-17 46.97%),10 (0.30)
25,"Pearce, Alex",29y 6d,120 (57-2-61 48.33%),5 (0.04),←,
13,"Ryan, Luke",28y 130d,145 (68-2-75 47.59%),3 (0.02),←,
3,"Serong, Caleb",23y 127d,93 (48-2-43 52.69%),20 (0.22),←,
14,"Sharp, Jeremy",22y 307d,36 (15-1-20 43.06%),15 (0.42),13 (7-1-5 57.69%),8 (0.62)
1,"Sturt, Sam",24y 34d,21 (9-0-12 42.86%),28 (1.33),←,
39,"Switkowski, Sam",27y 208d,78 (39-1-38 50.64%),48 (0.62),←,
35,"Treacy, Josh",21y 316d,49 (27-1-21 56.12%),55 (1.12),←,
31,"Walker, Brandon",21y 242d,57 (32-2-23 57.89%),2 (0.04),←,
10,"Walters, Michael",33y 160d,235 (118-3-114 50.85%),359 (1.53),←,
23,"Worner, Karl",21y 365d,6 (3-0-3 50.00%),,←,
26,"Young, Hayden",23y 65d,70 (36-2-32 52.86%),7 (0.10),←,
Totals,Totals,25y 61d,2148 (1067-38-1043 49.67%),1207 (0.56),,
C,"Longmuir, Justin",43y 146d,97 (48-2-47 50.52%),,←,
