Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",16,7,3,19,,,,1.0,5.0,2.0,1.0,4.0,1.0,2.0,,1.0,16.0,,,1.0,3.0,1.0,77.0
14,"Bedford, Toby",4,1,6,10,,1.0,,7.0,2.0,2.0,,3.0,1.0,1.0,,7.0,3.0,,,,,,78.0
32,"Briggs, Kieren",12,5,5,17,,1.0,28.0,3.0,,8.0,6.0,4.0,2.0,3.0,,9.0,7.0,,1.0,3.0,,2.0,77.0
46,"Brown, Callum",6,6,4,10,,2.0,,1.0,,2.0,,,1.0,,,4.0,6.0,2.0,2.0,2.0,,3.0,75.0
44,"Buckley, Jack",8,5,8,16,,,,2.0,7.0,2.0,,2.0,,1.0,,6.0,11.0,,,8.0,2.0,,93.0
17,"Callaghan, Finn",7,4,12,19,,,,4.0,,3.0,2.0,,1.0,,,8.0,11.0,,,,4.0,,77.0
3,"Coniglio, Stephen",18,8,12,30,3,,,4.0,2.0,6.0,4.0,1.0,,,3.0,8.0,20.0,,2.0,3.0,1.0,,80.0
13,"Cumming, Isaac",9,3,9,18,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,4.0,14.0,,,2.0,,,83.0
4,"Greene, Toby",13,6,4,17,,2.0,,2.0,,5.0,2.0,7.0,2.0,4.0,,8.0,9.0,2.0,2.0,,,2.0,90.0
12,"Green, Tom",7,3,10,17,1,,,4.0,1.0,4.0,1.0,3.0,,1.0,,7.0,10.0,,1.0,,,,80.0
19 ↑,"Haynes, Nick",5,3,2,7,,,,,1.0,1.0,3.0,1.0,,1.0,,4.0,3.0,,,1.0,,,40.0
27,"Himmelberg, Harry",16,6,6,22,,,,2.0,8.0,2.0,1.0,7.0,1.0,4.0,,6.0,11.0,1.0,,4.0,3.0,,84.0
23,"Hogan, Jesse",10,5,5,15,4,1.0,,1.0,,1.0,,4.0,2.0,,,10.0,6.0,1.0,3.0,1.0,,,92.0
39,"Idun, Connor",12,8,6,18,,,,3.0,1.0,3.0,,1.0,1.0,1.0,,6.0,12.0,1.0,,3.0,,,88.0
25 ↓,"Keeffe, Lachlan",1,,1,2,,,3.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,23.0
22,"Kelly, Josh",3,,3,6,,,,4.0,2.0,,1.0,3.0,2.0,1.0,,5.0,2.0,,,,,,85.0
38,"Lloyd, Daniel",6,2,4,10,1,,,4.0,1.0,2.0,,2.0,1.0,1.0,,4.0,6.0,,,1.0,,1.0,86.0
33,"OHalloran, Xavier",4,2,2,6,,,,2.0,,2.0,,1.0,1.0,,,2.0,5.0,,1.0,1.0,,,76.0
36,"Perryman, Harry",12,6,7,19,,,,6.0,5.0,4.0,,3.0,1.0,2.0,,3.0,15.0,,,2.0,,,82.0
26,"Riccardi, Jake",12,7,2,14,3,3.0,,1.0,1.0,1.0,1.0,1.0,,,,5.0,8.0,2.0,4.0,1.0,,,79.0
15,"Taylor, Sam",12,8,7,19,,,,4.0,2.0,1.0,,3.0,1.0,,,13.0,6.0,4.0,,11.0,,,95.0
8,"Ward, Callan",11,4,8,19,,1.0,,4.0,,4.0,2.0,2.0,2.0,1.0,1.0,12.0,9.0,1.0,,1.0,,,79.0
6,"Whitfield, Lachie",14,4,7,21,,,,4.0,5.0,2.0,,1.0,,1.0,,4.0,11.0,,1.0,1.0,1.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,103,133,351,12,13.0,31.0,64.0,44.0,60.0,25.0,54.0,20.0,25.0,4.0,137.0,202.0,14.0,17.0,47.0,14.0,9.0,
Opposition,Opposition,182,54,188,370,10,12.0,31.0,66.0,48.0,55.0,40.0,52.0,25.0,19.0,2.0,149.0,210.0,7.0,5.0,55.0,9.0,6.0,
