Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",15,5,22,37,1,2.0,,9.0,2.0,8.0,9.0,3.0,1.0,1.0,1.0,19.0,19.0,1.0,1.0,2.0,,3.0,95.0
11,"Bennell, Harley",18,9,4,22,1,3.0,,1.0,,4.0,2.0,1.0,,1.0,,4.0,17.0,,4.0,,,2.0,90.0
36,"Broughton, Greg",7,3,15,22,,,,,2.0,1.0,2.0,,1.0,,,11.0,11.0,,,4.0,1.0,,86.0
27 ↓,"Cameron, Clay",1,1,3,4,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,4.0,,,2.0,1.0,,52.0
12,"Day, Sam",5,4,3,8,,1.0,2.0,,,4.0,,1.0,1.0,,,1.0,7.0,,1.0,1.0,,,88.0
23,"Dixon, Charlie",4,4,8,12,2,,5.0,2.0,,2.0,1.0,,2.0,,,6.0,6.0,1.0,,,,1.0,95.0
5,"Harbrow, Jarrod",14,4,6,20,,1.0,,5.0,2.0,5.0,2.0,3.0,1.0,1.0,,4.0,16.0,,,2.0,4.0,,89.0
7,"Hunt, Karmichael",2,,6,8,,,,2.0,1.0,1.0,,3.0,,,,5.0,3.0,,,,,,70.0
28,"Kolodjashnij, Kade",14,7,3,17,2,,,,4.0,4.0,,1.0,1.0,,,2.0,15.0,,1.0,3.0,,,91.0
19,"Lynch, Tom",11,5,4,15,1,2.0,,,,4.0,,2.0,,2.0,,6.0,8.0,1.0,2.0,2.0,,,97.0
32,"Matera, Brandon",9,4,3,12,1,,,3.0,,2.0,2.0,2.0,1.0,,,5.0,6.0,1.0,1.0,1.0,,1.0,83.0
17,"May, Steven",10,5,3,13,,,,1.0,6.0,,1.0,4.0,1.0,1.0,,4.0,9.0,1.0,,15.0,1.0,,94.0
18,"McKenzie, Trent",14,6,2,16,,2.0,,4.0,5.0,2.0,,1.0,,,,8.0,8.0,2.0,,2.0,1.0,,84.0
1,"OMeara, Jaeger",12,6,14,26,1,,1.0,3.0,1.0,2.0,3.0,2.0,,,,13.0,13.0,1.0,,1.0,1.0,,78.0
10,"Prestia, Dion",14,4,14,28,,,,6.0,3.0,2.0,4.0,1.0,1.0,,,6.0,21.0,,,,,,77.0
35,"Rischitelli, Michael",6,4,12,18,,1.0,,4.0,,1.0,3.0,,1.0,,,7.0,12.0,1.0,2.0,,,1.0,83.0
8,"Russell, Luke",12,6,4,16,1,,,3.0,1.0,1.0,2.0,2.0,1.0,,,5.0,10.0,,1.0,,,,75.0
26 ↑,"Shaw, Matt",5,3,2,7,,,1.0,1.0,,,1.0,3.0,,1.0,,1.0,7.0,,,1.0,,,39.0
2,"Smith, Zac",7,3,5,12,,,39.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,,8.0,5.0,,,2.0,,,87.0
25,"Stanley, Danny",7,3,6,13,,,,4.0,1.0,1.0,,1.0,,1.0,,1.0,12.0,,,2.0,,,79.0
24,"Swallow, David",12,,5,17,,,2.0,6.0,1.0,3.0,5.0,2.0,2.0,,,10.0,4.0,,,,,,78.0
16,"Thompson, Rory",8,7,4,12,,,2.0,3.0,1.0,,,1.0,1.0,,,3.0,8.0,,,3.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,93,148,355,10,14.0,53.0,61.0,32.0,48.0,41.0,35.0,18.0,10.0,1.0,130.0,221.0,9.0,13.0,43.0,9.0,8.0,
Opposition,Opposition,208,86,176,384,17,7.0,31.0,51.0,34.0,53.0,38.0,47.0,10.0,18.0,5.0,139.0,250.0,14.0,13.0,58.0,17.0,16.0,
