Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",20y 280d,28 (21-1-6 76.79%),3 (0.11),←,
21,"Akermanis, Jason",31y 140d,282 (172-6-104 62.06%),366 (1.30),34 (21-2-11 64.71%),59 (1.74)
5,"Boyd, Matthew",25y 321d,105 (51-2-52 49.52%),31 (0.30),←,
17,"Cooney, Adam",22y 287d,102 (51-2-49 50.98%),108 (1.06),←,
4,"Cross, Daniel",25y 105d,100 (48-3-49 49.50%),19 (0.19),←,
10,"Eagleton, Nathan",29y 246d,226 (105-5-116 47.57%),191 (0.85),170 (79-3-88 47.35%),146 (0.86)
3,"Everitt, Andrejs",19y 122d,13 (7-1-5 57.69%),4 (0.31),←,
13,"Giansiracusa, Daniel",26y 124d,140 (61-4-75 45.00%),137 (0.98),←,
9,"Gilbee, Lindsay",27y 5d,131 (64-2-65 49.62%),73 (0.56),←,
8,"Hahn, Mitch",27y 64d,127 (59-2-66 47.24%),97 (0.76),←,
40,"Harbrow, Jarrod",19y 361d,15 (10-1-4 70.00%),8 (0.53),←,
25,"Hargrave, Ryan",26y 353d,131 (60-4-67 47.33%),33 (0.25),←,
20,"Hill, Josh",19y 176d,11 (9-1-1 86.36%),9 (0.82),←,
15,"Hudson, Ben",29y 140d,70 (45-1-24 65.00%),8 (0.11),15 (13-1-1 90.00%),2 (0.13)
6,"Johnson, Brad",31y 361d,314 (150-7-157 48.89%),490 (1.56),←,
36,"Lake, Brian",26y 137d,112 (51-2-59 46.43%),11 (0.10),←,
27,"Minson, Will",23y 93d,56 (35-1-20 63.39%),28 (0.50),←,
38,"Morris, Dale",25y 197d,77 (46-2-29 61.04%),1 (0.01),←,
2,"Murphy, Robert",26y 34d,141 (60-4-77 43.97%),119 (0.84),←,
1,"Ray, Farren",22y 112d,69 (34-1-34 50.00%),31 (0.45),←,
35,"Tiller, Stephen",21y 109d,11 (6-1-4 59.09%),7 (0.64),←,
37,"Wight, Cameron",23y 99d,36 (17-1-18 48.61%),6 (0.17),←,
Totals,Totals,25y 26d,2297 (1162-54-1081 50.59%),1780 (0.77),,
C,"Eade, Rodney",50y 100d,235 (128-4-103 55.32%),,83 (47-2-34 57.83%),
