Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 242d,109 (43-1-65 39.91%),54 (0.50),←,
5,"Broadbent, Matthew",22y 242d,56 (15-1-40 27.68%),29 (0.52),←,
18,"Cornes, Kane",30y 85d,246 (122-2-122 50.00%),87 (0.35),←,
7,"Ebert, Brad",22y 363d,99 (34-1-64 34.85%),50 (0.51),23 (6-1-16 28.26%),17 (0.74)
8,"Hartlett, Hamish",22y 229d,47 (13-1-33 28.72%),21 (0.45),←,
3,"Heath, Campbell",21y 364d,3 (1-0-2 33.33%),1 (0.33),1 (1-0-0 100.00%),1 (1.00)
42,"Jonas, Tom",22y 81d,14 (3-1-10 25.00%),,←,
23,"Lobbe, Matthew",24y 47d,23 (5-0-18 21.74%),6 (0.26),←,
37,"Mitchell, Kane",23y 120d,1 (1-0-0 100.00%),,←,
6,"Monfries, Angus",26y 71d,151 (59-3-89 40.07%),168 (1.11),1 (1-0-0 100.00%),3 (3.00)
26,"Moore, Andrew",21y 305d,25 (10-0-15 40.00%),6 (0.24),←,
32,"Neade, Jake",18y 306d,1 (1-0-0 100.00%),,←,
13,"OShea, Cameron",21y 18d,23 (5-0-18 21.74%),4 (0.17),←,
29,"Pittard, Jasper",21y 364d,15 (4-0-11 26.67%),3 (0.20),←,
34,"Redden, Jarrad",22y 94d,10 (3-1-6 35.00%),1 (0.10),←,
28,"Schulz, Jay",27y 347d,119 (40-3-76 34.87%),168 (1.41),48 (16-1-31 34.38%),110 (2.29)
15,"Stevenson, Lewis",23y 244d,11 (4-0-7 36.36%),2 (0.18),1 (1-0-0 100.00%),
14,"Stewart, Paul",25y 264d,66 (22-0-44 33.33%),27 (0.41),←,
12,"Trengove, Jackson",22y 149d,62 (15-1-46 25.00%),6 (0.10),←,
39,"Westhoff, Justin",26y 181d,112 (42-1-69 37.95%),145 (1.29),←,
16,"Wines, Ollie",18y 175d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Wingard, Chad",19y 245d,20 (6-1-13 32.50%),10 (0.50),←,
Totals,Totals,23y 90d,1214 (449-17-748 36.99%),789 (0.65),,
C,"Hinkley, Ken",46y 182d,1 (1-0-0 100.00%),,←,
