Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",30y 162d,182 (102-0-80 56.04%),24 (0.13),←,
44,"Bock, Nathan",24y 59d,49 (29-0-20 59.18%),35 (0.71),←,
24,"Burton, Brett",29y 14d,141 (77-0-64 54.61%),190 (1.35),←,
11,"Doughty, Michael",27y 286d,108 (69-0-39 63.89%),29 (0.27),←,
26,"Douglas, Richard",20y 101d,11 (7-0-4 63.64%),4 (0.36),←,
9,"Edwards, Tyson",30y 285d,251 (138-0-113 54.98%),158 (0.63),←,
36,"Goodwin, Simon",30y 143d,202 (117-0-85 57.92%),116 (0.57),←,
6,"Griffin, Jonathon",21y 124d,8 (5-0-3 62.50%),3 (0.38),←,
13,"Hudson, Ben",28y 83d,41 (25-0-16 60.98%),5 (0.12),←,
30,"Jericho, Luke",22y 212d,22 (12-0-10 54.55%),15 (0.68),←,
21,"Knights, Chris",20y 235d,20 (15-0-5 75.00%),4 (0.20),←,
39,"Mattner, Martin",24y 285d,87 (54-0-33 62.07%),13 (0.15),←,
23,"McLeod, Andrew",30y 287d,268 (146-0-122 54.48%),241 (0.90),←,
22,"Perrie, Ian",28y 39d,110 (64-0-46 58.18%),125 (1.14),←,
25,"Rutten, Ben",23y 355d,68 (46-0-22 67.65%),5 (0.07),←,
12,"Shirley, Robert",26y 343d,105 (61-0-44 58.10%),21 (0.20),←,
27,"Stevens, Scott",25y 123d,64 (31-1-32 49.22%),43 (0.67),39 (21-0-18 53.85%),26 (0.67)
5,"Thompson, Scott",24y 65d,94 (57-0-37 60.64%),74 (0.79),55 (39-0-16 70.91%),57 (1.04)
15,"Torney, Jason",29y 336d,180 (98-1-81 54.72%),27 (0.15),62 (39-0-23 62.90%),11 (0.18)
7,"van Berlo, Nathan",20y 346d,38 (26-0-12 68.42%),9 (0.24),←,
28,"Vince, Bernie",21y 228d,10 (8-0-2 80.00%),2 (0.20),←,
17,"Welsh, Scott",28y 162d,151 (89-0-62 58.94%),270 (1.79),115 (63-0-52 54.78%),240 (2.09)
Totals,Totals,25y 344d,2210 (1276-2-932 57.74%),1413 (0.64),,
C,"Craig, Neil",51y 127d,66 (44-0-22 66.67%),,←,
