Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 226d,63 (42-0-21 66.67%),45 (0.71),←,
8,"Allen, Tim",22y 229d,23 (16-0-7 69.57%),13 (0.57),1 (1-0-0 100.00%),
7,"Ayres, Gary",32y 243d,260 (190-1-69 73.27%),70 (0.27),←,
29,"Baxter, Darren",28y 71d,136 (68-3-65 51.10%),28 (0.21),7 (5-0-2 71.43%),
42,"Bunn, Mark",22y 217d,31 (10-0-21 32.26%),1 (0.03),1 (1-0-0 100.00%),
5,"Collins, Andrew",28y 34d,133 (97-0-36 72.93%),33 (0.25),←,
3,"Condon, Anthony",25y 174d,90 (65-0-25 72.22%),33 (0.37),←,
26,"Cooper, Paul",25y 53d,36 (25-0-11 69.44%),3 (0.08),←,
9,"Crawford, Shane",18y 262d,9 (6-0-3 66.67%),9 (1.00),←,
13,"Dear, Paul",26y 152d,81 (57-0-24 70.37%),62 (0.77),←,
19,"Dunstall, Jason",28y 288d,177 (136-0-41 76.84%),838 (4.73),←,
16,"Gowers, Andrew",24y 48d,54 (39-0-15 72.22%),31 (0.57),←,
6,"Hall, Tony",28y 255d,86 (67-0-19 77.91%),133 (1.55),←,
17,"Hudson, Paul",22y 313d,61 (44-0-17 72.13%),123 (2.02),←,
11,"Jarman, Darren",26y 121d,56 (38-0-18 67.86%),82 (1.46),←,
1,"Jencke, Ray",27y 65d,126 (90-0-36 71.43%),24 (0.19),←,
24,"Langford, Chris",30y 147d,226 (169-1-56 75.00%),31 (0.14),←,
12,"Lawrence, Stephen",24y 37d,75 (51-0-24 68.00%),17 (0.23),←,
44,"Platten, John",30y 73d,167 (123-0-44 73.65%),175 (1.05),←,
18,"Pritchard, Darrin",27y 69d,135 (99-0-36 73.33%),73 (0.54),←,
Totals,Totals,26y 81d,2025 (1432-5-588 70.72%),1824 (0.90),,
C,"Joyce, Alan",50y 220d,81 (60-0-21 74.07%),,←,
