Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",27y 172d,208 (132-4-72 64.42%),253 (1.22),170 (109-3-58 65.00%),209 (1.23)
20,"Black, Simon",25y 133d,146 (101-1-44 69.52%),104 (0.71),←,
36,"Bradshaw, Daniel",25y 267d,135 (85-2-48 63.70%),246 (1.82),132 (82-2-48 62.88%),246 (1.86)
16,"Brown, Jonathan",22y 290d,88 (67-0-21 76.14%),111 (1.26),←,
1,"Caracella, Blake",27y 152d,155 (105-2-48 68.39%),180 (1.16),29 (19-1-9 67.24%),29 (1.00)
30,"Copeland, Robert",23y 80d,72 (55-0-17 76.39%),15 (0.21),←,
14,"Hadley, Richard",21y 138d,22 (16-0-6 72.73%),5 (0.23),←,
32,"Hart, Shaun",33y 89d,269 (143-3-123 53.72%),177 (0.66),167 (106-2-59 64.07%),96 (0.57)
2,"Johnson, Chris",28y 76d,217 (108-3-106 50.46%),152 (0.70),158 (101-3-54 64.87%),85 (0.54)
27,"Keating, Clark",28y 148d,113 (76-2-35 68.14%),69 (0.61),99 (66-1-32 67.17%),60 (0.61)
44,"Lappin, Nigel",28y 54d,236 (141-4-91 60.59%),159 (0.67),175 (109-3-63 63.14%),119 (0.68)
23,"Leppitsch, Justin",28y 318d,204 (123-4-77 61.27%),193 (0.95),160 (101-3-56 64.06%),135 (0.84)
9,"McGrath, Ashley",21y 86d,50 (34-1-15 69.00%),23 (0.46),←,
25,"McLaren, Dylan",22y 98d,24 (19-0-5 79.17%),2 (0.08),←,
4,"McRae, Craig",30y 327d,190 (121-2-67 64.21%),229 (1.21),151 (100-2-49 66.89%),173 (1.15)
15,"Michael, Mal",27y 51d,153 (89-1-63 58.50%),26 (0.17),92 (68-1-23 74.46%),3 (0.03)
8,"Notting, Tim",25y 298d,108 (76-1-31 70.83%),87 (0.81),←,
13,"Pike, Martin",31y 274d,233 (137-1-95 59.01%),120 (0.52),92 (67-1-24 73.37%),61 (0.66)
6,"Power, Luke",24y 219d,129 (87-1-41 67.83%),147 (1.14),←,
22,"Scott, Chris",28y 103d,195 (118-3-74 61.28%),68 (0.35),140 (91-2-47 65.71%),45 (0.32)
3,"Voss, Michael",29y 38d,242 (146-2-94 60.74%),224 (0.93),163 (108-1-54 66.56%),152 (0.93)
33,"White, Darryl",31y 63d,255 (140-5-110 55.88%),162 (0.64),165 (101-3-61 62.12%),56 (0.34)
Totals,Totals,26y 341d,3444 (2119-42-1283 61.53%),2752 (0.80),,
C,"Matthews, Leigh",52y 166d,369 (227-6-136 62.33%),,145 (102-1-42 70.69%),
