Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 278d,168 (93-0-75 55.36%),152 (0.90),←,
31,"Dale, Bailey",25y 38d,82 (45-0-37 54.88%),69 (0.84),←,
35,"Daniel, Caleb",25y 53d,131 (72-0-59 54.96%),37 (0.28),←,
5,"Dunkley, Josh",24y 232d,90 (51-0-39 56.67%),47 (0.52),←,
15,"Duryea, Taylor",30y 127d,157 (108-1-48 69.11%),24 (0.15),39 (26-0-13 66.67%),3 (0.08)
44,"English, Tim",24y 19d,66 (37-0-29 56.06%),36 (0.55),←,
43,"Gardner, Ryan",24y 89d,19 (12-0-7 63.16%),2 (0.11),←,
29,"Hannan, Mitch",27y 173d,64 (37-0-27 57.81%),65 (1.02),14 (9-0-5 64.29%),10 (0.71)
7,"Hunter, Lachie",26y 259d,160 (86-0-74 53.75%),70 (0.44),←,
39,"Johannisen, Jason",28y 294d,165 (84-0-81 50.91%),59 (0.36),←,
42,"Keath, Alex",29y 221d,69 (41-1-27 60.14%),2 (0.03),39 (25-0-14 64.10%),1 (0.03)
21,"Liberatore, Tom",29y 105d,170 (81-0-89 47.65%),62 (0.36),←,
11,"Macrae, Jack",27y 26d,182 (97-0-85 53.30%),42 (0.23),←,
33,"Naughton, Aaron",21y 272d,75 (43-0-32 57.33%),92 (1.23),←,
13,"Schache, Josh",24y 8d,62 (19-0-43 30.65%),71 (1.15),35 (16-0-19 45.71%),46 (1.31)
6,"Smith, Bailey",20y 265d,64 (38-0-26 59.38%),27 (0.42),←,
37,"Smith, Roarke",24y 352d,34 (17-0-17 50.00%),7 (0.21),←,
1,"Treloar, Adam",28y 173d,187 (80-1-106 43.05%),106 (0.57),14 (10-0-4 71.43%),9 (0.64)
23,"Vandermeer, Laitham",22y 207d,20 (12-0-8 60.00%),14 (0.70),←,
19,"Weightman, Cody",20y 226d,17 (11-0-6 64.71%),28 (1.65),←,
34,"Williams, Bailey",23y 323d,79 (43-0-36 54.43%),11 (0.14),←,
10,"Wood, Easton",31y 359d,185 (97-0-88 52.43%),20 (0.11),←,
2,"Young, Lewis",22y 252d,23 (14-0-9 60.87%),1 (0.04),←,
Totals,Totals,25y 237d,2269 (1218-3-1048 53.68%),1044 (0.46),,
C,"Beveridge, Luke",51y 6d,157 (90-0-67 57.32%),,←,
