Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
2,"Adkins, Damien",21y 212d,22 (9-0-13 40.91%),8 (0.36),←,
10,"Betheras, Rupert",26y 259d,71 (30-0-41 42.25%),25 (0.35),←,
5,"Buckley, Nathan",30y 14d,201 (78-2-121 39.30%),201 (1.00),181 (74-2-105 41.44%),180 (0.99)
17,"Burns, Scott",27y 229d,132 (54-1-77 41.29%),60 (0.45),←,
8,"Clement, James",25y 339d,123 (48-0-75 39.02%),46 (0.37),39 (22-0-17 56.41%),8 (0.21)
34,"Cloke, Jason",20y 95d,18 (12-0-6 66.67%),2 (0.11),←,
13,"Cole, Richard",19y 25d,9 (5-0-4 55.56%),1 (0.11),←,
1,"Davis, Leon",21y 53d,50 (23-0-27 46.00%),57 (1.14),←,
4,"Didak, Alan",19y 175d,19 (12-0-7 63.16%),22 (1.16),←,
25,"Fraser, Josh",20y 216d,61 (30-0-31 49.18%),56 (0.92),←,
9,"Freeborn, Glenn",29y 184d,129 (69-0-60 53.49%),66 (0.51),74 (31-0-43 41.89%),39 (0.53)
26,"Johnson, Ben",21y 126d,47 (25-0-22 53.19%),11 (0.23),←,
18,"Licuria, Paul",24y 217d,86 (34-0-52 39.53%),23 (0.27),76 (32-0-44 42.11%),21 (0.28)
24,"Lockyer, Tarkyn",22y 283d,75 (33-0-42 44.00%),40 (0.53),←,
37,"Lonie, Ryan",19y 158d,33 (18-0-15 54.55%),15 (0.45),←,
27,"McGough, Mark",18y 48d,14 (10-0-4 71.43%),4 (0.29),←,
12,"McKee, Steven",24y 50d,57 (31-0-26 54.39%),9 (0.16),37 (21-0-16 56.76%),8 (0.22)
35,"Prestigiacomo, Simon",24y 190d,108 (43-0-65 39.81%),3 (0.03),←,
23,"Rocca, Anthony",24y 359d,137 (58-0-79 42.34%),198 (1.45),115 (47-0-68 40.87%),187 (1.63)
29,"Scotland, Heath",22y 19d,37 (12-0-25 32.43%),5 (0.14),←,
20,"Tarrant, Chris",21y 325d,79 (33-0-46 41.77%),131 (1.66),←,
14,"Wakelin, Shane",27y 362d,134 (64-2-68 48.51%),19 (0.14),40 (23-0-17 57.50%),
Totals,Totals,23y 129d,1642 (731-5-906 44.52%),1002 (0.61),,
C,"Malthouse, Mick",48y 357d,441 (253-4-184 57.82%),,63 (30-0-33 47.62%),
