North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",21y 309d,40 (15-1-24 38.75%),30 (0.75),←,
11,"Angus, Warwick",20y 260d,4 (2-0-2 50.00%),2 (0.50),←,
44,"Brayshaw, Mark",24y 54d,1 (0-0-1 0.00%),2 (2.00),←,
14,"Buckley, Ben",22y 275d,35 (13-0-22 37.14%),7 (0.20),←,
18,"Carey, Wayne",18y 308d,5 (2-0-3 40.00%),,←,
27,"Crocker, Darren",23y 5d,53 (24-1-28 46.23%),41 (0.77),←,
6,"Fairley, Ian",25y 194d,91 (42-2-47 47.25%),131 (1.44),←,
29,"German, Peter",25y 57d,107 (51-3-53 49.07%),123 (1.15),←,
8,"Krakouer, Andrew",18y 265d,3 (0-0-3 0.00%),2 (0.67),←,
9,"Larkin, Matthew",25y 224d,109 (53-3-53 50.00%),95 (0.87),←,
35,"Longmire, John",19y 90d,28 (8-1-19 30.36%),30 (1.07),←,
16,"McCarthy, John",23y 1d,39 (13-1-25 34.62%),29 (0.74),←,
25,"McDonald, Donald",27y 325d,129 (63-3-63 50.00%),138 (1.07),←,
19,"McRae, Dean",21y 139d,47 (20-1-26 43.62%),17 (0.36),←,
28,"Pickering, Liam",21y 203d,6 (0-0-6 0.00%),1 (0.17),←,
36,"Romero, Jose",18y 242d,17 (5-0-12 29.41%),17 (1.00),←,
2,"Schwass, Wayne",21y 124d,30 (10-0-20 33.33%),17 (0.57),←,
15,"Smith, Ross",25y 56d,103 (45-2-56 44.66%),24 (0.23),←,
7,"Steele, Darren",23y 352d,84 (36-1-47 43.45%),22 (0.26),←,
46,"Stevens, Anthony",18y 272d,5 (1-0-4 20.00%),,←,
Totals,Totals,22y 133d,936 (403-19-514 43.06%),728 (0.78),,
C,"Schimmelbusch, Wayne",37y 71d,1 (0-0-1 0.00%),,←,
