St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",15,3,8,23,2,,,2.0,3.0,5.0,7.0,1.0,1.0,1.0,2.0,8.0,16.0,,1.0,8.0,,,
21,"Beetham, Caydn",1,1,1,2,,,,,1.0,,,,,,,,2.0,,,1.0,,,
22,"Begley, James",7,5,2,9,,,,2.0,2.0,3.0,1.0,1.0,,1.0,,3.0,6.0,1.0,,3.0,,,
6,"Black, Heath",13,1,9,22,2,,,3.0,1.0,7.0,3.0,3.0,4.0,,3.0,10.0,12.0,,,,1.0,,
11,"Callaghan, Craig",3,2,3,6,,1.0,,3.0,1.0,,,2.0,,,,1.0,5.0,,1.0,2.0,,,
18,"Cripps, Jason",5,4,6,11,,,,3.0,1.0,1.0,,2.0,,1.0,,4.0,8.0,1.0,,5.0,,,
10,"Everitt, Peter",10,7,5,15,1,3.0,28.0,1.0,,4.0,5.0,3.0,1.0,1.0,,4.0,10.0,1.0,3.0,2.0,,,
9,"Gehrig, Fraser",5,3,1,6,1,,,,2.0,,,1.0,,,,1.0,3.0,,1.0,3.0,,,
2,"Hamill, Aaron",9,4,5,14,3,,,4.0,,3.0,2.0,2.0,3.0,,,9.0,5.0,1.0,2.0,,,,
7,"Hayes, Lenny",8,3,10,18,,,,1.0,2.0,6.0,6.0,2.0,,1.0,,4.0,15.0,,,2.0,,,
8,"Hudghton, Max",9,5,3,12,,,,1.0,2.0,1.0,1.0,1.0,2.0,,,5.0,6.0,,,8.0,2.0,,
5,"Jones, Austinn",16,2,4,20,1,,,,,1.0,,,1.0,,,6.0,15.0,1.0,,4.0,,,
15,"Lawrence, Steven",6,2,4,10,3,1.0,,6.0,,,2.0,2.0,1.0,1.0,,4.0,5.0,,1.0,1.0,,,
23,"Loewe, Stewart",6,10,12,18,2,,8.0,1.0,,5.0,1.0,2.0,,,,10.0,8.0,5.0,2.0,3.0,,,
44,"Milne, Stephen",10,2,2,12,3,,,4.0,,4.0,2.0,3.0,2.0,,,9.0,4.0,,,,5.0,,
43,"Moyle, Brett",7,3,8,15,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,5.0,11.0,,,3.0,,,
1,"Peckett, Justin",10,2,6,16,1,,,1.0,3.0,3.0,2.0,2.0,,1.0,,6.0,11.0,,,3.0,1.0,,
12,"Riewoldt, Nick",10,10,2,12,1,1.0,1.0,,3.0,1.0,,,,,,4.0,9.0,3.0,3.0,1.0,,,
40,"Schwarze, Troy",12,4,3,15,1,,,1.0,5.0,2.0,1.0,2.0,1.0,,,6.0,6.0,1.0,,4.0,1.0,,
4,"Thompson, Andrew",7,1,12,19,,,,4.0,1.0,3.0,4.0,2.0,,1.0,,7.0,13.0,,,4.0,2.0,,
13,"Voss, Brett",5,2,3,8,,,,,1.0,,,1.0,1.0,,,3.0,4.0,,,3.0,,,
30,"Wulf, Daniel",8,4,,8,1,,,,2.0,1.0,,,1.0,,,3.0,5.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,80,109,291,22,8.0,37.0,40.0,31.0,54.0,38.0,33.0,19.0,8.0,5.0,112.0,179.0,14.0,14.0,60.0,12.0,,
Opposition,Opposition,177,90,126,303,14,13.0,27.0,40.0,29.0,48.0,30.0,45.0,8.0,19.0,1.0,110.0,191.0,16.0,21.0,45.0,9.0,,
