Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",7,5,13,20,,,,3.0,2.0,4.0,3.0,4.0,3.0,1.0,,11.0,10.0,,,2.0,1.0,,60.0
15,"Amon, Karl",9,2,2,11,,2.0,,1.0,1.0,3.0,,4.0,,2.0,,,11.0,,,1.0,1.0,,66.0
1,"Boak, Travis",11,6,12,23,,,,6.0,2.0,1.0,5.0,,,,,10.0,13.0,,,,,,78.0
5,"Broadbent, Matthew",8,7,6,14,,,,2.0,1.0,3.0,,,,,,1.0,13.0,,,1.0,1.0,,94.0
33,"Byrne-Jones, Darcy",10,5,11,21,1,,,3.0,6.0,4.0,,3.0,2.0,1.0,,7.0,14.0,1.0,,2.0,3.0,,80.0
22,"Dixon, Charlie",5,7,3,8,1,2.0,4.0,,,2.0,,7.0,,6.0,,5.0,4.0,3.0,3.0,2.0,,,92.0
7,"Ebert, Brad",9,5,9,18,,,,4.0,,3.0,1.0,4.0,1.0,2.0,,6.0,13.0,,,1.0,,1.0,82.0
9,"Gray, Robbie",10,1,14,24,,2.0,,3.0,2.0,6.0,6.0,4.0,1.0,4.0,,10.0,15.0,,,,2.0,,89.0
46,"Gray, Sam",8,1,8,16,,,,3.0,,2.0,3.0,2.0,,,,5.0,11.0,,,1.0,,,70.0
8,"Hartlett, Hamish",10,3,5,15,,,,6.0,2.0,1.0,3.0,2.0,1.0,,,3.0,12.0,,,1.0,,,79.0
36,"Hombsch, Jack",14,14,7,21,,,,1.0,5.0,,,,,,,1.0,20.0,1.0,,12.0,,,83.0
42,"Jonas, Tom",5,4,6,11,,,,,5.0,,,2.0,,,,5.0,6.0,,,8.0,,,93.0
23,"Lobbe, Matthew",2,3,6,8,,,23.0,4.0,,1.0,,3.0,1.0,2.0,,2.0,7.0,,,2.0,,1.0,84.0
3,"Neade, Jake",4,3,3,7,2,,,2.0,1.0,2.0,,1.0,,,,2.0,5.0,1.0,,,1.0,,86.0
29,"Pittard, Jasper",18,4,14,32,,,,,7.0,1.0,1.0,4.0,,1.0,,7.0,23.0,,,6.0,9.0,,86.0
21,"Polec, Jared",11,2,8,19,,,,1.0,3.0,2.0,1.0,3.0,1.0,1.0,,4.0,15.0,,,2.0,2.0,,82.0
18,"Toumpas, Jimmy",5,3,5,10,,,,2.0,1.0,1.0,2.0,3.0,,1.0,,4.0,6.0,,,2.0,,,71.0
12,"Trengove, Jackson",4,2,5,9,,,,3.0,2.0,,,1.0,1.0,1.0,,5.0,4.0,1.0,,9.0,,,83.0
39,"Westhoff, Justin",12,9,9,21,1,,3.0,,3.0,1.0,,5.0,1.0,1.0,,8.0,13.0,1.0,,5.0,1.0,,91.0
16,"Wines, Ollie",11,4,14,25,,,8.0,5.0,1.0,4.0,3.0,4.0,1.0,,,11.0,14.0,,,,,,79.0
20,"Wingard, Chad",10,1,4,14,2,2.0,,1.0,1.0,,1.0,3.0,2.0,,,5.0,9.0,1.0,1.0,,,,91.0
40,"Young, Aaron",4,1,5,9,2,,,1.0,1.0,,1.0,1.0,2.0,1.0,,4.0,5.0,,,,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,92,169,356,9,11.0,38.0,51.0,46.0,41.0,30.0,60.0,17.0,24.0,,116.0,243.0,9.0,4.0,57.0,21.0,3.0,
Opposition,Opposition,220,100,163,383,22,19.0,42.0,54.0,28.0,75.0,45.0,43.0,24.0,17.0,6.0,131.0,249.0,13.0,14.0,36.0,22.0,15.0,
