Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 266d,19 (8-0-11 42.11%),4 (0.21),1 (1-0-0 100.00%),
23,"Bode, Matthew",20y 278d,26 (11-0-15 42.31%),20 (0.77),←,
7,"Burgoyne, Peter",22y 64d,49 (21-1-27 43.88%),40 (0.82),←,
35,"Cornes, Chad",20y 142d,10 (4-0-6 40.00%),9 (0.90),←,
28,"Daniels, Stephen",23y 212d,48 (21-2-25 45.83%),2 (0.04),←,
8,"Francis, Fabian",26y 161d,67 (29-1-37 44.03%),31 (0.46),44 (22-1-21 51.14%),14 (0.32)
10,"Francou, Josh",25y 239d,67 (30-2-35 46.27%),41 (0.61),←,
31,"French, Barnaby",24y 129d,26 (13-0-13 50.00%),12 (0.46),←,
18,"Harwood, Mark",21y 360d,20 (10-1-9 52.50%),12 (0.60),←,
38,"James, Roger",24y 164d,37 (17-1-19 47.30%),16 (0.43),←,
29,"Kingsley, Adam",24y 226d,61 (29-1-31 48.36%),16 (0.26),←,
9,"Lyle, Brayden",27y 27d,90 (44-2-44 50.00%),14 (0.16),64 (30-2-32 48.44%),9 (0.14)
33,"Mead, Darren",29y 4d,70 (32-2-36 47.14%),5 (0.07),←,
3,"Montgomery, Brett",26y 306d,64 (41-1-22 64.84%),59 (0.92),4 (1-0-3 25.00%),5 (1.25)
13,"Morton, Danny",26y 276d,46 (11-1-34 25.00%),34 (0.74),16 (7-1-8 46.88%),17 (1.06)
26,"Murray, Derek",20y 8d,4 (1-0-3 25.00%),3 (0.75),←,
27,"Poulton, Jared",22y 347d,9 (3-0-6 33.33%),3 (0.33),←,
2,"Primus, Matthew",25y 81d,66 (22-2-42 34.85%),17 (0.26),46 (21-2-23 47.83%),12 (0.26)
6,"Schofield, Jarrad",25y 63d,87 (50-0-37 57.47%),56 (0.64),24 (11-0-13 45.83%),22 (0.92)
16,"Tredrea, Warren",21y 100d,42 (19-0-23 45.24%),81 (1.93),←,
1,"Wanganeen, Gavin",26y 289d,182 (99-5-78 55.77%),91 (0.50),55 (26-2-27 49.09%),28 (0.51)
15,"Wilson, Michael",23y 133d,70 (32-2-36 47.14%),24 (0.34),←,
Totals,Totals,24y 93d,1160 (547-24-589 47.16%),590 (0.51),,
C,"Williams, Mark",41y 225d,27 (13-0-14 48.15%),,←,
