Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 135d,28 (9-0-19 32.14%),,←,
46,"Campbell, Wayne",18y 251d,6 (3-0-3 50.00%),2 (0.33),←,
16,"Cloke, David",36y 124d,321 (183-2-136 57.32%),314 (0.98),207 (119-2-86 57.97%),263 (1.27)
30,"Free, Tony",21y 339d,59 (19-0-40 32.20%),23 (0.39),←,
25,"Gale, Brendon",22y 318d,32 (10-0-22 31.25%),28 (0.88),←,
34,"Hogg, Jeff",24y 229d,95 (29-0-66 30.53%),174 (1.83),←,
2,"Keays, Terry",21y 29d,30 (12-0-18 40.00%),32 (1.07),10 (3-0-7 30.00%),21 (2.10)
33,"Knights, Matthew",20y 239d,55 (17-0-38 30.91%),41 (0.75),←,
4,"Lambert, Craig",22y 239d,70 (20-0-50 28.57%),24 (0.34),←,
26,"Leys, Brian",23y 114d,58 (19-0-39 32.76%),6 (0.10),←,
39,"Mrakov, John",22y 196d,7 (3-0-4 42.86%),,4 (2-0-2 50.00%),
22,"Nichols, Trent",22y 55d,52 (15-0-37 28.85%),45 (0.87),←,
9,"Pickering, Justin",23y 303d,55 (17-0-38 30.91%),51 (0.93),←,
35,"Pickering, Michael",27y 183d,126 (43-0-83 34.13%),153 (1.21),←,
32,"Ryan, Des",23y 238d,48 (16-0-32 33.33%),27 (0.56),←,
17,"Smith, Craig",24y 125d,52 (12-0-40 23.08%),13 (0.25),←,
41,"Turner, Scott",21y 1d,10 (3-0-7 30.00%),,←,
12,"Underwood, Andrew",23y 322d,16 (10-0-6 62.50%),6 (0.38),4 (2-0-2 50.00%),2 (0.50)
3,"Weightman, Dale",31y 241d,240 (111-2-127 46.67%),312 (1.30),←,
20,"Young, Barry",20y 340d,33 (11-0-22 33.33%),20 (0.61),←,
Totals,Totals,23y 219d,1393 (562-4-827 40.34%),1271 (0.91),,
C,"Bartlett, Kevin",44y 87d,76 (23-0-53 30.26%),,←,
